155	0.00126	0.2646	0.0904569	0.155459	0.468202
60	0.00126	0.2646	0.0851452	0.117509	0.217391
101	0.00126	0.2646	0.0856629	0.126142	0.2927
107	0.00126	0.2646	0.08862	0.139994	0.358385
91	0.00126	0.2646	0.0874722	0.130771	0.299783
145	0.00126	0.2646	0.088635	0.144066	0.39215
18	0.00126	0.2646	0.0818791	0.0993745	0.103501
25	0.00126	0.2646	0.0819295	0.101847	0.121639
167	0.00126	0.2646	0.0879267	0.150461	0.473648
64	0.00126	0.2646	0.0852778	0.116624	0.204771
70	0.00126	0.2646	0.0839445	0.115932	0.219924
118	0.00126	0.2646	0.0868775	0.135088	0.346336
82	0.00126	0.2646	0.0858348	0.125563	0.28099
137	0.00126	0.2646	0.0885784	0.141803	0.383278
128	0.00126	0.2646	0.0886435	0.144607	0.407085
77	0.00126	0.2646	0.0853417	0.123242	0.267661
85	0.00126	0.2646	0.0847305	0.122121	0.262691
68	0.00126	0.2646	0.0836701	0.116846	0.23196
50	0.00126	0.2646	0.0830669	0.111887	0.189376
18	0.00126	0.2646	0.0813396	0.098406	0.100959
78	0.00126	0.2646	0.0858635	0.124802	0.272495
84	0.00126	0.2646	0.0865685	0.12472	0.251897
100	0.00126	0.2646	0.0867005	0.130085	0.312405
65	0.00126	0.2646	0.0870297	0.125499	0.245401
32	0.00126	0.2646	0.0837854	0.105954	0.130842
76	0.00126	0.2646	0.0856859	0.122872	0.258491
200	0.00126	0.2646	0.0915198	0.166984	0.561736
115	0.00126	0.2646	0.087186	0.135293	0.34412
49	0.00126	0.2646	0.0832652	0.108646	0.168934
162	0.00126	0.2646	0.0877127	0.14484	0.423441
164	0.00126	0.2646	0.0905269	0.1519	0.447229
157	0.00126	0.2646	0.091926	0.156656	0.465404
101	0.00126	0.2646	0.090093	0.14071	0.349053
190	0.00126	0.2646	0.0920086	0.161952	0.519155
130	0.00126	0.2646	0.0887853	0.1402	0.370425
132	0.00126	0.2646	0.0879319	0.136386	0.342222
120	0.00126	0.2646	0.0877856	0.136467	0.349085
150	0.00126	0.2646	0.0895436	0.153885	0.472022
33	0.00126	0.2646	0.0827864	0.102622	0.122875
114	0.00126	0.2646	0.0879638	0.140125	0.374757
127	0.00126	0.2646	0.0897091	0.142471	0.374123
175	0.00126	0.2646	0.0928162	0.164773	0.529091
176	0.00126	0.2646	0.0922738	0.160782	0.500821
90	0.00126	0.2646	0.0879752	0.128021	0.262452
96	0.00126	0.2646	0.0875655	0.132692	0.312298
112	0.00126	0.2646	0.0866573	0.134206	0.349381
81	0.00126	0.2646	0.0850819	0.119806	0.236529
88	0.00126	0.2646	0.0868017	0.132499	0.322777
120	0.00126	0.2646	0.0863985	0.13164	0.33397
146	0.00126	0.2646	0.0895819	0.148874	0.429277
112	0.00126	0.2646	0.0896894	0.144351	0.381831
121	0.00126	0.2646	0.0883586	0.140219	0.37862
88	0.00126	0.2646	0.0871602	0.129632	0.289163
109	0.00126	0.2646	0.0861664	0.131179	0.331285
100	0.00126	0.2646	0.0853047	0.128192	0.311451
24	0.00126	0.2646	0.081946	0.10052	0.110706
91	0.00126	0.2646	0.0848749	0.121654	0.261257
139	0.00126	0.2646	0.0893326	0.149277	0.431376
70	0.00126	0.2646	0.0859525	0.122286	0.249667
130	0.00126	0.2646	0.0888006	0.143204	0.393396
175	0.00126	0.2646	0.0894229	0.151588	0.458896
19	0.00126	0.2646	0.0836417	0.103993	0.113927
125	0.00126	0.2646	0.0876762	0.140733	0.383427
94	0.00126	0.2646	0.0844945	0.118176	0.229681
57	0.00126	0.2646	0.0829103	0.109136	0.177506
