7.6	20	0.0452609	-249.408	-249.408	1.43744	
7.7	20	0.0453336	-234.075	-234.075	1.42101	
7.8	20	0.0454079	-251.408	-251.408	1.40529	
7.9	20	0.0454834	-221.585	-221.585	1.39274	
8	20	0.0455602	-247.391	-247.391	1.37788	
8.1	20	0.045638	-287.947	-287.947	1.36714	
8.2	20	0.0457167	-276.622	-276.622	1.35174	
8.3	20	0.0457968	-261.896	-261.896	1.33182	
8.4	20	0.0458783	-247.639	-247.639	1.31311	
8.5	20	0.0459615	-263.109	-263.109	1.29592	
8.6	20	0.0460461	-275.483	-275.483	1.27931	
8.7	20	0.0461325	-284.259	-284.259	1.26276	
8.8	20	0.0462203	-222.454	-222.454	1.24466	
8.9	20	0.0463096	-219.263	-219.263	1.22587	
9	20	0.0463997	-216.125	-216.125	1.216	
9.1	20	0.0464904	-266.753	-266.753	1.20588	
9.2	20	0.0465818	-257.412	-257.412	1.19539	
9.3	20	0.0466745	-248.821	-248.821	1.17957	
9.4	20	0.0467686	-243.399	-243.399	1.1655	
9.5	20	0.0468639	-263.385	-263.385	1.1525	
9.6	20	0.0469602	-232.255	-232.255	1.14217	
9.7	20	0.0470577	-281.41	-281.41	1.12848	
9.8	20	0.0471556	-255.471	-255.471	1.12032	
9.9	20	0.0472546	-231.202	-231.202	1.10439	
10	20	0.0473546	-234.799	-234.799	1.09226	
10.1	20	0.0474554	-229.184	-229.184	1.08238	
10.2	20	0.0475571	-238.201	-238.201	1.07107	
10.3	20	0.0476599	-260.039	-260.039	1.0598	
10.4	20	0.0477641	-226.841	-226.841	1.04633	
10.5	20	0.0478697	-235.743	-235.743	1.03159	
10.6	20	0.0479761	-223.81	-223.81	1.02205	
10.7	20	0.048084	-226.162	-226.162	1.00923	
10.8	20	0.0481933	-237.502	-237.502	1.00098	
10.9	20	0.0483035	-246.961	-246.961	0.99463	
11	20	0.0484144	-253.401	-253.401	0.987383	
11.1	20	0.0485265	-241.183	-241.183	0.979021	
11.2	20	0.0486394	-224.613	-224.613	0.973429	
11.3	20	0.0487525	-241.254	-241.254	0.969202	
11.4	20	0.0488656	-208.22	-208.22	0.966077	
11.5	20	0.0489789	-229.686	-229.686	0.96045	
11.6	20	0.0490924	-219.926	-219.926	0.959133	
11.7	20	0.049206	-234.227	-234.227	0.955427	
11.8	20	0.0493195	-234.723	-234.723	0.953749	
11.9	20	0.0494334	-234.774	-234.774	0.948347	
12	20	0.0495472	-254.711	-254.711	0.946572	
12.1	20	0.0496612	-246.494	-246.494	0.943129	
12.2	20	0.0497757	-230.631	-230.631	0.935461	
12.3	20	0.0498906	-273.527	-273.527	0.928431	
12.4	20	0.0500057	-243.323	-243.323	0.927466	
12.5	20	0.0501219	-243.829	-243.829	0.919097	
12.6	20	0.0502387	-209.734	-209.734	0.915589	
12.7	20	0.0503559	-202.988	-202.988	0.911296	
12.8	20	0.0504729	-217.542	-217.542	0.911519	
12.9	20	0.0505897	-200.321	-200.321	0.911142	
13	20	0.0507066	-191.347	-191.347	0.910682	
13.1	20	0.0508235	-222.952	-222.952	0.912074	
13.2	20	0.0509401	-211.251	-211.251	0.915853	
13.3	20	0.051057	-201.358	-201.358	0.913518	
13.4	20	0.0511737	-192.918	-192.918	0.913251	
13.5	20	0.0512902	-223.769	-223.769	0.914667	
13.6	20	0.0514065	-208.99	-208.99	0.917008	
13.7	20	0.0515227	-207.961	-207.961	0.91585	
13.8	20	0.0516386	-236.836	-236.836	0.918509	
13.9	20	0.0517544	-226.969	-226.969	0.920022	
14	20	0.0518701	-226.186	-226.186	0.918101	
14.1	20	0.0519853	-218.172	-218.172	0.918431	
14.2	20	0.0521	-228.666	-228.666	0.91822	
14.3	20	0.0522142	-230.704	-230.704	0.919974	
14.4	20	0.0523283	-189.413	-189.413	0.92038	
14.5	20	0.0524421	-186.598	-186.598	0.920191	
14.6	20	0.0525552	-195.614	-195.614	0.926174	
14.7	20	0.0526679	-188.399	-188.399	0.931599	
14.8	20	0.0527805	-206.418	-206.418	0.934235	
14.9	20	0.0528933	-188.367	-188.367	0.937741	
15	20	0.0530067	-218.879	-218.879	0.937946	
15.1	20	0.0531202	-212.394	-212.394	0.94095	
15.2	20	0.0532336	-233.864	-233.864	0.939246	
15.3	20	0.0533473	-220.069	-220.069	0.937185	
15.4	20	0.0534612	-229.757	-229.757	0.932709	
15.5	20	0.0535751	-222.299	-222.299	0.93134	
15.6	20	0.0536895	-260.099	-260.099	0.927843	
15.7	20	0.0538046	-203.406	-203.406	0.924609	
15.8	20	0.0539209	-205.917	-205.917	0.91624	
15.9	20	0.0540373	-219.073	-219.073	0.917029	
16	20	0.0541541	-201.382	-201.382	0.916922	
16.1	20	0.0542712	-213.971	-213.971	0.91554	
16.2	20	0.0543886	-216.16	-216.16	0.915796	
16.3	20	0.0545063	-224.828	-224.828	0.915385	
16.4	20	0.0546246	-237.715	-237.715	0.91478	
16.5	20	0.0547427	-232.97	-232.97	0.912953	
16.6	20	0.0548615	-231.947	-231.947	0.908674	
16.7	20	0.054981	-215.245	-215.245	0.905843	
16.8	20	0.0551012	-225.548	-225.548	0.903751	
16.9	20	0.0552214	-237.704	-237.704	0.903076	
17	20	0.0553422	-244.375	-244.375	0.900278	
17.1	20	0.0554638	-237.759	-237.759	0.894545	
17.2	20	0.0555861	-197.326	-197.326	0.889305	
17.3	20	0.0557095	-201.814	-201.814	0.8847	
17.4	20	0.0558329	-186.528	-186.528	0.887273	
17.5	20	0.0559562	-183.895	-183.895	0.889618	
17.6	20	0.0560795	-171.478	-171.478	0.893182	
17.7	20	0.056202	-192.932	-192.932	0.898574	
17.8	20	0.0563242	-185.091	-185.091	0.90461	
17.9	20	0.0564465	-192.314	-192.314	0.906899	
18	20	0.0565685	-181.102	-181.102	0.911191	
18.1	20	0.0566905	-217.726	-217.726	0.913291	
18.2	20	0.0568128	-212.144	-212.144	0.916855	
18.3	20	0.0569358	-172.438	-172.438	0.912681	
18.4	20	0.0570591	-158.52	-158.52	0.909949	
18.5	20	0.0571823	-180.411	-180.411	0.914153	
18.6	20	0.0573052	-216.379	-216.379	0.920475	
18.7	20	0.0574281	-228.732	-228.732	0.92362	
18.8	20	0.0575512	-224.036	-224.036	0.922156	
18.9	20	0.0576743	-218.937	-218.937	0.919898	
19	20	0.0577972	-202.706	-202.706	0.919032	
19.1	20	0.05792	-205.141	-205.141	0.919116	
19.2	20	0.0580423	-166.299	-166.299	0.921564	
19.3	20	0.0581645	-173.945	-173.945	0.923517	
19.4	20	0.0582859	-172.485	-172.485	0.930783	
19.5	20	0.058407	-176.679	-176.679	0.935329	
19.6	20	0.0585276	-165.681	-165.681	0.941	
19.7	20	0.0586482	-207.522	-207.522	0.945809	
19.8	20	0.0587686	-198.604	-198.604	0.950275	
19.9	20	0.0588891	-201.486	-201.486	0.949063	
20	20	0.0590099	-156.795	-156.795	0.949767	
20.1	20	0.0591302	-148.117	-148.117	0.952441	
20.2	20	0.0592497	-171.631	-171.631	0.960743	
20.3	20	0.0593685	-156.601	-156.601	0.970761	
20.4	20	0.0594872	-165.682	-165.682	0.976565	
20.5	20	0.0596054	-168.592	-168.592	0.984419	
20.6	20	0.059723	-188.145	-188.145	0.991372	
20.7	20	0.0598402	-159.255	-159.255	0.996966	
20.8	20	0.0599573	-169.907	-169.907	0.99921	
20.9	20	0.0600739	-188.346	-188.346	1.00616	
21	20	0.0601906	-204.654	-204.654	1.01077	
21.1	20	0.0603069	-174.063	-174.063	1.01425	
21.2	20	0.0604229	-164.632	-164.632	1.01625	
21.3	20	0.0605385	-194.418	-194.418	1.02208	
21.4	20	0.0606533	-170.526	-170.526	1.0297	
21.5	20	0.0607686	-156.469	-156.469	1.0306	
21.6	20	0.0608836	-143.733	-143.733	1.03597	
21.7	20	0.0609974	-173.95	-173.95	1.04377	
21.8	20	0.0611102	-169.515	-169.515	1.05279	
21.9	20	0.0612224	-190.172	-190.172	1.05708	
22	20	0.0613342	-172.927	-172.927	1.06087	
22.1	20	0.061446	-150.233	-150.233	1.06128	
22.2	20	0.0615573	-167.381	-167.381	1.06431	
22.3	20	0.0616679	-168.868	-168.868	1.07086	
22.4	20	0.0617782	-156.619	-156.619	1.07419	
22.5	20	0.0618883	-153.554	-153.554	1.07773	
22.6	20	0.0619982	-149.089	-149.089	1.08236	
22.7	20	0.0621079	-187.996	-187.996	1.08744	
22.8	20	0.0622174	-175.474	-175.474	1.09235	
22.9	20	0.0623276	-176.287	-176.287	1.09021	
23	20	0.062438	-150.042	-150.042	1.09099	
23.1	20	0.062549	-158.797	-158.797	1.09159	
23.2	20	0.0626599	-158.044	-158.044	1.0948	
23.3	20	0.0627708	-182.281	-182.281	1.09721	
23.4	20	0.0628816	-169.195	-169.195	1.09946	
23.5	20	0.0629926	-155.692	-155.692	1.09919	
23.6	20	0.0631035	-152.644	-152.644	1.10107	
23.7	20	0.063214	-137.96	-137.96	1.10533	
23.8	20	0.0633242	-159.938	-159.938	1.10994	
23.9	20	0.0634338	-172.515	-172.515	1.11711	
24	20	0.0635436	-157.318	-157.318	1.1193	
24.1	20	0.0636537	-164.611	-164.611	1.12036	
24.2	20	0.0637632	-151.336	-151.336	1.12519	
24.3	20	0.0638727	-165.574	-165.574	1.12815	
24.4	20	0.0639821	-160.896	-160.896	1.13266	
24.5	20	0.0640914	-154.753	-154.753	1.13503	
24.6	20	0.0642005	-162.109	-162.109	1.13875	
24.7	20	0.0643098	-142.713	-142.713	1.14181	
24.8	20	0.0644193	-153.37	-153.37	1.14341	
24.9	20	0.0645283	-157.03	-157.03	1.14677	
25	20	0.0646372	-147.404	-147.404	1.14917	
25.1	20	0.0647459	-160.392	-160.392	1.15187	
25.2	20	0.0648541	-147.28	-147.28	1.15639	
25.3	20	0.0649621	-174.282	-174.282	1.15893	
25.4	20	0.0650697	-166.424	-166.424	1.16305	
25.5	20	0.065177	-176.887	-176.887	1.16317	
25.6	20	0.0652843	-147.386	-147.386	1.16375	
25.7	20	0.0653921	-133.733	-133.733	1.16228	
25.8	20	0.0654998	-141.958	-141.958	1.16584	
25.9	20	0.0656072	-144.83	-144.83	1.17205	
26	20	0.0657142	-137.848	-137.848	1.17818	
26.1	20	0.0658208	-132.547	-132.547	1.18361	
26.2	20	0.0659266	-142.632	-142.632	1.19083	
26.3	20	0.0660315	-144.617	-144.617	1.19836	
26.4	20	0.0661356	-162.49	-162.49	1.20442	
26.5	20	0.0662393	-163.255	-163.255	1.20997	
26.6	20	0.0663431	-159.474	-159.474	1.2117	
26.7	20	0.0664464	-137.697	-137.697	1.21431	
26.8	20	0.06655	-123.539	-123.539	1.21542	
26.9	20	0.0666531	-137.066	-137.066	1.2207	
27	20	0.0667556	-119.38	-119.38	1.22787	
27.1	20	0.0668579	-135.231	-135.231	1.23307	
27.2	20	0.0669592	-131.95	-131.95	1.24275	
27.3	20	0.0670604	-119.916	-119.916	1.2487	
27.4	20	0.0671611	-141.597	-141.597	1.25542	
27.5	20	0.0672611	-121.668	-121.668	1.26414	
27.6	20	0.0673605	-118.718	-118.718	1.26953	
27.7	20	0.0674593	-164.421	-164.421	1.27727	
27.8	20	0.0675575	-138.046	-138.046	1.28385	
27.9	20	0.0676562	-131.727	-131.727	1.28354	
28	20	0.0677548	-141.957	-141.957	1.28769	
28.1	20	0.0678532	-120.562	-120.562	1.29261	
28.2	20	0.0679514	-135.718	-135.718	1.29641	
28.3	20	0.0680491	-117.733	-117.733	1.30298	
28.4	20	0.0681463	-158.002	-158.002	1.30676	
28.5	20	0.0682431	-119.756	-119.756	1.31309	
28.6	20	0.0683401	-166.973	-166.973	1.31358	
28.7	20	0.0684364	-143.04	-143.04	1.31958	
28.8	20	0.068533	-121.912	-121.912	1.31777	
28.9	20	0.0686294	-160	-160	1.31996	
29	20	0.0687254	-159.135	-159.135	1.32462	
29.1	20	0.0688217	-114.924	-114.924	1.3234	
29.2	20	0.0689181	-137.392	-137.392	1.32268	
29.3	20	0.0690141	-128.056	-128.056	1.32881	
29.4	20	0.06911	-140.193	-140.193	1.33142	
29.5	20	0.0692057	-134.909	-134.909	1.33516	
29.6	20	0.0693014	-158.567	-158.567	1.33708	
29.7	20	0.0693973	-139.875	-139.875	1.3404	
29.8	20	0.0694929	-124.12	-124.12	1.34068	
29.9	20	0.0695881	-121.161	-121.161	1.34315	
30	20	0.0696832	-133.505	-133.505	1.34675	
30.1	20	0.069778	-172.79	-172.79	1.35051	
30.2	20	0.0698725	-147.063	-147.063	1.35307	
30.3	20	0.0699674	-136.609	-136.609	1.35079	
30.4	20	0.0700626	-145.139	-145.139	1.35231	
30.5	20	0.070158	-139.094	-139.094	1.35439	
30.6	20	0.070253	-141.153	-141.153	1.35489	
30.7	20	0.0703478	-104.937	-104.937	1.35645	
30.8	20	0.0704425	-133.787	-133.787	1.35778	
30.9	20	0.0705367	-141.524	-141.524	1.36497	
31	20	0.0706311	-144.829	-144.829	1.36722	
31.1	20	0.070726	-116.157	-116.157	1.36702	
31.2	20	0.0708215	-117.971	-117.971	1.36631	
31.3	20	0.0709169	-129.715	-129.715	1.36987	
31.4	20	0.0710122	-147.269	-147.269	1.37311	
31.5	20	0.0711069	-153.677	-153.677	1.37518	
31.6	20	0.0712013	-129.565	-129.565	1.37433	
31.7	20	0.0712959	-149.857	-149.857	1.37279	
31.8	20	0.0713903	-145.933	-145.933	1.37483	
31.9	20	0.0714845	-126.503	-126.503	1.3746	
32	20	0.0715788	-137.786	-137.786	1.37457	
32.1	20	0.0716726	-126.063	-126.063	1.37776	
32.2	20	0.071766	-117.142	-117.142	1.38052	
32.3	20	0.0718595	-112.401	-112.401	1.38394	
32.4	20	0.0719524	-114.454	-114.454	1.38913	
32.5	20	0.0720446	-119.95	-119.95	1.39438	
32.6	20	0.0721361	-107.162	-107.162	1.39861	
32.7	20	0.0722272	-98.8359	-98.8359	1.40275	
32.8	20	0.0723177	-110.336	-110.336	1.40807	
32.9	20	0.072408	-121.181	-121.181	1.41371	
33	20	0.0724979	-120.231	-120.231	1.41851	
33.1	20	0.0725876	-111.71	-111.71	1.42158	
33.2	20	0.0726771	-106.663	-106.663	1.42447	
33.3	20	0.0727664	-105.033	-105.033	1.42816	
33.4	20	0.0728552	-105.26	-105.26	1.43311	
33.5	20	0.0729433	-117.595	-117.595	1.43836	
33.6	20	0.0730307	-127.221	-127.221	1.4439	
33.7	20	0.0731177	-124.06	-124.06	1.44717	
33.8	20	0.0732046	-124.828	-124.828	1.44825	
33.9	20	0.0732915	-118.316	-118.316	1.44905	
34	20	0.0733782	-113.052	-113.052	1.45084	
34.1	20	0.0734649	-113.264	-113.264	1.45285	
34.2	20	0.0735518	-120.35	-120.35	1.45508	
34.3	20	0.0736384	-100.246	-100.246	1.45826	
34.4	20	0.0737251	-120.316	-120.316	1.45956	
34.5	20	0.0738117	-126.079	-126.079	1.46284	
34.6	20	0.0738983	-109.335	-109.335	1.46353	
34.7	20	0.0739852	-138.431	-138.431	1.46286	
34.8	20	0.0740717	-109.822	-109.822	1.46536	
34.9	20	0.0741586	-113.926	-113.926	1.46348	
35	20	0.0742449	-126.483	-126.483	1.4664	
35.1	20	0.0743309	-106.765	-106.765	1.4688	
35.2	20	0.0744167	-104.339	-104.339	1.46864	
35.3	20	0.074502	-115.057	-115.057	1.47096	
35.4	20	0.0745871	-111.804	-111.804	1.47376	
35.5	20	0.074672	-119.442	-119.442	1.47602	
35.6	20	0.0747569	-110.792	-110.792	1.47762	
35.7	20	0.0748419	-108.864	-108.864	1.478	
35.8	20	0.0749266	-99.1905	-99.1905	1.48069	
35.9	20	0.0750111	-91.5167	-91.5167	1.48364	
36	20	0.0750953	-111.809	-111.809	1.48702	
36.1	20	0.075179	-95.9661	-95.9661	1.49141	
36.2	20	0.0752627	-115.493	-115.493	1.49298	
36.3	20	0.0753459	-117.409	-117.409	1.49706	
36.4	20	0.0754298	-124.715	-124.715	1.49723	
36.5	20	0.0755134	-120.693	-120.693	1.49731	
36.6	20	0.0755973	-92.3925	-92.3925	1.4962	
36.7	20	0.0756815	-105.016	-105.016	1.49481	
36.8	20	0.0757662	-98.78	-98.78	1.49689	
36.9	20	0.0758514	-106.797	-106.797	1.49704	
37	20	0.0759368	-113.249	-113.249	1.49841	
37.1	20	0.0760225	-127.891	-127.891	1.4989	
37.2	20	0.0761085	-125.199	-125.199	1.49767	
37.3	20	0.0761949	-113.981	-113.981	1.49548	
37.4	20	0.076282	-104.181	-104.181	1.49344	
37.5	20	0.0763694	-90.2826	-90.2826	1.49337	
37.6	20	0.0764566	-90.07	-90.07	1.49597	
37.7	20	0.0765431	-86.6841	-86.6841	1.4997	
37.8	20	0.0766293	-103.874	-103.874	1.50484	
37.9	20	0.0767149	-112.339	-112.339	1.50999	
38	20	0.0768004	-90.435	-90.435	1.51265	
38.1	20	0.0768855	-106.606	-106.606	1.51492	
38.2	20	0.0769699	-93.7493	-93.7493	1.52028	
38.3	20	0.0770539	-114.708	-114.708	1.52339	
38.4	20	0.0771376	-118.897	-118.897	1.52755	
38.5	20	0.0772215	-91.2116	-91.2116	1.52851	
38.6	20	0.0773055	-89.6702	-89.6702	1.52875	
38.7	20	0.0773892	-65.8366	-65.8366	1.53167	
38.8	20	0.0774728	-70.6253	-70.6253	1.53471	
38.9	20	0.0775554	-110.068	-110.068	1.54194	
39	20	0.0776375	-85.6272	-85.6272	1.54784	
39.1	20	0.0777193	-104.884	-104.884	1.54856	
39.2	20	0.0778006	-96.4772	-96.4772	1.55219	
39.3	20	0.0778819	-125.476	-125.476	1.55346	
39.4	20	0.0779631	-94.917	-94.917	1.55609	
39.5	20	0.0780444	-109.794	-109.794	1.55529	
39.6	20	0.0781254	-103.392	-103.392	1.55865	
39.7	20	0.0782063	-89.741	-89.741	1.55978	
39.8	20	0.0782869	-117.289	-117.289	1.56151	
39.9	20	0.0783671	-90.483	-90.483	1.56529	
40	20	0.0784477	-100.142	-100.142	1.56389	
40.1	20	0.078528	-72.0017	-72.0017	1.56714	
40.2	20	0.078608	-87.5168	-87.5168	1.56975	
40.3	20	0.0786868	-94.2216	-94.2216	1.57594	
40.4	20	0.0787654	-91.5815	-91.5815	1.57975	
40.5	20	0.0788437	-98.6611	-98.6611	1.58305	
40.6	20	0.0789213	-92.455	-92.455	1.58726	
40.7	20	0.0789982	-86.3801	-86.3801	1.59078	
40.8	20	0.0790744	-91.1023	-91.1023	1.59549	
40.9	20	0.0791498	-113.604	-113.604	1.60053	
41	20	0.0792249	-114.972	-114.972	1.60375	
41.1	20	0.0792996	-107.899	-107.899	1.60403	
41.2	20	0.0793742	-105.511	-105.511	1.60398	
41.3	20	0.0794488	-70.2852	-70.2852	1.60341	
41.4	20	0.0795234	-87.8163	-87.8163	1.6032	
41.5	20	0.0795973	-100.606	-100.606	1.60813	
41.6	20	0.079671	-93.6072	-93.6072	1.60999	
41.7	20	0.0797447	-114.455	-114.455	1.61022	
41.8	20	0.0798181	-102.789	-102.789	1.6122	
41.9	20	0.0798916	-110.242	-110.242	1.61091	
42	20	0.0799656	-98.7448	-98.7448	1.61063	
42.1	20	0.0800399	-75.2785	-75.2785	1.60985	
42.2	20	0.0801144	-96.9473	-96.9473	1.61041	
42.3	20	0.0801885	-95.6016	-95.6016	1.61422	
42.4	20	0.0802628	-95.8717	-95.8717	1.61469	
42.5	20	0.0803371	-115.498	-115.498	1.61564	
42.6	20	0.0804114	-98.2936	-98.2936	1.61719	
42.7	20	0.080486	-93.872	-93.872	1.61632	
42.8	20	0.0805606	-89.683	-89.683	1.61774	
42.9	20	0.0806352	-72.5382	-72.5382	1.61944	
43	20	0.0807095	-93.1877	-93.1877	1.62175	
43.1	20	0.0807833	-89.8654	-89.8654	1.62704	
43.2	20	0.0808572	-81.6067	-81.6067	1.62867	
43.3	20	0.0809309	-81.7695	-81.7695	1.63049	
43.4	20	0.0810046	-84.328	-84.328	1.6331	
43.5	20	0.0810778	-87.5651	-87.5651	1.63665	
43.6	20	0.0811505	-97.7604	-97.7604	1.63959	
43.7	20	0.0812231	-102.578	-102.578	1.64202	
43.8	20	0.0812957	-77.4122	-77.4122	1.6429	
43.9	20	0.081368	-101.933	-101.933	1.64337	
44	20	0.0814397	-81.0365	-81.0365	1.64748	
44.1	20	0.0815112	-72.044	-72.044	1.64869	
44.2	20	0.081582	-59.2668	-59.2668	1.65299	
44.3	20	0.0816525	-68.9367	-68.9367	1.65703	
44.4	20	0.0817222	-70.8285	-70.8285	1.66334	
44.5	20	0.0817913	-96.832	-96.832	1.66781	
44.6	20	0.0818601	-89.6916	-89.6916	1.67201	
44.7	20	0.0819284	-88.5198	-88.5198	1.67354	
44.8	20	0.0819962	-80.1238	-80.1238	1.67535	
44.9	20	0.0820636	-91.6611	-91.6611	1.67732	
45	20	0.0821306	-101.67	-101.67	1.67976	
45.1	20	0.0821973	-70.4473	-70.4473	1.68156	
45.2	20	0.0822636	-90.0614	-90.0614	1.68223	
45.3	20	0.0823296	-75.1064	-75.1064	1.68552	
45.4	20	0.0823957	-69.5493	-69.5493	1.68643	
45.5	20	0.0824616	-79.1076	-79.1076	1.68914	
45.6	20	0.0825272	-89.6888	-89.6888	1.69203	
45.7	20	0.0825926	-87.0927	-87.0927	1.69423	
45.8	20	0.0826581	-94.081	-94.081	1.69485	
45.9	20	0.0827234	-86.9044	-86.9044	1.69654	
46	20	0.0827888	-84.2885	-84.2885	1.69713	
46.1	20	0.0828542	-81.7947	-81.7947	1.69807	
46.2	20	0.0829196	-86.1444	-86.1444	1.69966	
46.3	20	0.0829847	-71.3571	-71.3571	1.70228	
46.4	20	0.0830496	-73.5538	-73.5538	1.70455	
46.5	20	0.083114	-69.7056	-69.7056	1.70824	
46.6	20	0.0831784	-90.9176	-90.9176	1.71083	
46.7	20	0.0832424	-63.7061	-63.7061	1.71423	
46.8	20	0.0833061	-62.1392	-62.1392	1.71573	
46.9	20	0.0833692	-89.168	-89.168	1.72044	
47	20	0.0834317	-71.0164	-71.0164	1.72532	
47.1	20	0.0834942	-85.6957	-85.6957	1.726	
47.2	20	0.0835563	-71.1541	-71.1541	1.72943	
47.3	20	0.0836183	-69.7478	-69.7478	1.73088	
47.4	20	0.0836799	-77.5165	-77.5165	1.73379	
47.5	20	0.083741	-93.0392	-93.0392	1.73742	
47.6	20	0.0838017	-86.6352	-86.6352	1.7403	
47.7	20	0.0838624	-76.6792	-76.6792	1.7412	
47.8	20	0.0839229	-78.3877	-78.3877	1.7421	
47.9	20	0.0839835	-85.7121	-85.7121	1.74412	
48	20	0.0840437	-103.49	-103.49	1.74597	
48.1	20	0.0841041	-74.9334	-74.9334	1.74682	
48.2	20	0.0841647	-60.3343	-60.3343	1.74577	
48.3	20	0.0842251	-58.078	-58.078	1.74828	
48.4	20	0.0842849	-73.468	-73.468	1.75233	
48.5	20	0.0843442	-62.6544	-62.6544	1.75603	
48.6	20	0.0844035	-94.5637	-94.5637	1.75762	
48.7	20	0.0844621	-95.8394	-95.8394	1.76134	
48.8	20	0.0845209	-75.476	-75.476	1.76048	
48.9	20	0.0845798	-90.4987	-90.4987	1.75905	
49	20	0.0846387	-79.5939	-79.5939	1.75978	
49.1	20	0.0846979	-59.328	-59.328	1.75858	
49.2	20	0.0847571	-63.3465	-63.3465	1.75925	
49.3	20	0.0848163	-78.3376	-78.3376	1.76143	
49.4	20	0.0848756	-81.0418	-81.0418	1.76261	
49.5	20	0.0849354	-78.4496	-78.4496	1.76209	
49.6	20	0.0849951	-75.9046	-75.9046	1.76085	
49.7	20	0.0850552	-69.7622	-69.7622	1.75948	
49.8	20	0.0851153	-92.1527	-92.1527	1.75987	
49.9	20	0.085175	-65.9322	-65.9322	1.76077	
