10	0.036999	1.10494e-06	0.0100151
20	0.0369992	1.10475e-06	0.0100303
30	0.0369995	1.10457e-06	0.0100454
40	0.0369997	1.10439e-06	0.0100605
50	0.0369999	1.10421e-06	0.0100756
60	0.0370001	1.10403e-06	0.0100907
70	0.0370003	1.10385e-06	0.0101059
80	0.0370006	1.10367e-06	0.010121
90	0.0370008	1.1035e-06	0.0101361
100	0.037001	1.10332e-06	0.0101512
110	0.0370012	1.10315e-06	0.0101663
120	0.0370014	1.10298e-06	0.0101814
130	0.0370017	1.10281e-06	0.0101966
140	0.0370019	1.10264e-06	0.0102117
150	0.0370021	1.10247e-06	0.0102268
160	0.0370023	1.1023e-06	0.0102419
170	0.0370025	1.10214e-06	0.010257
180	0.0370028	1.10197e-06	0.0102721
190	0.037003	1.10181e-06	0.0102872
200	0.0370032	1.10165e-06	0.0103023
210	0.0370034	1.10148e-06	0.0103174
220	0.0370036	1.10132e-06	0.0103325
230	0.0370039	1.10117e-06	0.0103476
240	0.0370041	1.10101e-06	0.0103627
250	0.0370043	1.10085e-06	0.0103778
260	0.0370045	1.10069e-06	0.0103929
270	0.0370047	1.10054e-06	0.010408
280	0.037005	1.10039e-06	0.0104231
290	0.0370052	1.10023e-06	0.0104382
300	0.0370054	1.10008e-06	0.0104533
310	0.0370056	1.09993e-06	0.0104684
320	0.0370058	1.09978e-06	0.0104835
330	0.0370061	1.09963e-06	0.0104985
340	0.0370063	1.09948e-06	0.0105136
350	0.0370065	1.09934e-06	0.0105287
360	0.0370067	1.09919e-06	0.0105438
370	0.0370069	1.09905e-06	0.0105589
380	0.0370072	1.0989e-06	0.010574
390	0.0370074	1.09876e-06	0.010589
400	0.0370076	1.09862e-06	0.0106041
410	0.0370078	1.09848e-06	0.0106192
420	0.037008	1.09834e-06	0.0106343
430	0.0370083	1.0982e-06	0.0106493
440	0.0370085	1.09806e-06	0.0106644
450	0.0370087	1.09793e-06	0.0106795
460	0.0370089	1.09779e-06	0.0106945
470	0.0370091	1.09766e-06	0.0107096
480	0.0370094	1.09752e-06	0.0107247
490	0.0370096	1.09739e-06	0.0107397
500	0.0370098	1.09726e-06	0.0107548
510	0.03701	1.09713e-06	0.0107699
520	0.0370102	1.097e-06	0.0107849
530	0.0370105	1.09687e-06	0.0108
540	0.0370107	1.09674e-06	0.010815
550	0.0370109	1.09662e-06	0.0108301
560	0.0370111	1.09649e-06	0.0108452
570	0.0370113	1.09636e-06	0.0108602
580	0.0370116	1.09624e-06	0.0108753
590	0.0370118	1.09612e-06	0.0108903
600	0.037012	1.096e-06	0.0109053
610	0.0370122	1.09587e-06	0.0109204
620	0.0370124	1.09575e-06	0.0109354
630	0.0370127	1.09563e-06	0.0109505
640	0.0370129	1.09552e-06	0.0109655
650	0.0370131	1.0954e-06	0.0109806
660	0.0370133	1.09528e-06	0.0109956
670	0.0370135	1.09517e-06	0.0110106
680	0.0370137	1.09505e-06	0.0110257
690	0.037014	1.09494e-06	0.0110407
700	0.0370142	1.09482e-06	0.0110557
710	0.0370144	1.09471e-06	0.0110708
720	0.0370146	1.0946e-06	0.0110858
730	0.0370148	1.09449e-06	0.0111008
740	0.0370151	1.09438e-06	0.0111158
750	0.0370153	1.09427e-06	0.0111308
760	0.0370155	1.09416e-06	0.0111459
770	0.0370157	1.09406e-06	0.0111609
780	0.0370159	1.09395e-06	0.0111759
790	0.0370162	1.09385e-06	0.0111909
800	0.0370164	1.09374e-06	0.0112059
810	0.0370166	1.09364e-06	0.0112209
820	0.0370168	1.09354e-06	0.0112359
830	0.037017	1.09343e-06	0.0112509
840	0.0370172	1.09333e-06	0.011266
850	0.0370175	1.09323e-06	0.011281
860	0.0370177	1.09314e-06	0.011296
870	0.0370179	1.09304e-06	0.011311
880	0.0370181	1.09294e-06	0.011326
890	0.0370183	1.09284e-06	0.0113409
900	0.0370186	1.09275e-06	0.0113559
910	0.0370188	1.09265e-06	0.0113709
920	0.037019	1.09256e-06	0.0113859
930	0.0370192	1.09247e-06	0.0114009
940	0.0370194	1.09238e-06	0.0114159
950	0.0370197	1.09229e-06	0.0114309
960	0.0370199	1.09219e-06	0.0114459
970	0.0370201	1.09211e-06	0.0114608
980	0.0370203	1.09202e-06	0.0114758
990	0.0370205	1.09193e-06	0.0114908
1000	0.0370207	1.09184e-06	0.0115058
1010	0.037021	1.09176e-06	0.0115207
1020	0.0370212	1.09167e-06	0.0115357
1030	0.0370214	1.09159e-06	0.0115507
1040	0.0370216	1.0915e-06	0.0115656
1050	0.0370218	1.09142e-06	0.0115806
1060	0.0370221	1.09134e-06	0.0115956
1070	0.0370223	1.09126e-06	0.0116105
1080	0.0370225	1.09118e-06	0.0116255
1090	0.0370227	1.0911e-06	0.0116404
1100	0.0370229	1.09102e-06	0.0116554
1110	0.0370231	1.09094e-06	0.0116703
1120	0.0370234	1.09087e-06	0.0116853
1130	0.0370236	1.09079e-06	0.0117002
1140	0.0370238	1.09072e-06	0.0117152
1150	0.037024	1.09064e-06	0.0117301
1160	0.0370242	1.09057e-06	0.011745
1170	0.0370245	1.0905e-06	0.01176
1180	0.0370247	1.09042e-06	0.0117749
1190	0.0370249	1.09035e-06	0.0117898
1200	0.0370251	1.09028e-06	0.0118048
1210	0.0370253	1.09021e-06	0.0118197
1220	0.0370255	1.09015e-06	0.0118346
1230	0.0370258	1.09008e-06	0.0118496
1240	0.037026	1.09001e-06	0.0118645
1250	0.0370262	1.08994e-06	0.0118794
1260	0.0370264	1.08988e-06	0.0118943
1270	0.0370266	1.08981e-06	0.0119092
1280	0.0370269	1.08975e-06	0.0119241
1290	0.0370271	1.08969e-06	0.011939
1300	0.0370273	1.08963e-06	0.011954
1310	0.0370275	1.08956e-06	0.0119689
1320	0.0370277	1.0895e-06	0.0119838
1330	0.0370279	1.08944e-06	0.0119987
1340	0.0370282	1.08939e-06	0.0120136
1350	0.0370284	1.08933e-06	0.0120285
1360	0.0370286	1.08927e-06	0.0120433
1370	0.0370288	1.08921e-06	0.0120582
1380	0.037029	1.08916e-06	0.0120731
1390	0.0370292	1.0891e-06	0.012088
1400	0.0370295	1.08905e-06	0.0121029
1410	0.0370297	1.089e-06	0.0121178
1420	0.0370299	1.08894e-06	0.0121326
1430	0.0370301	1.08889e-06	0.0121475
1440	0.0370303	1.08884e-06	0.0121624
1450	0.0370306	1.08879e-06	0.0121773
1460	0.0370308	1.08874e-06	0.0121921
1470	0.037031	1.08869e-06	0.012207
1480	0.0370312	1.08864e-06	0.0122219
1490	0.0370314	1.0886e-06	0.0122367
1500	0.0370316	1.08855e-06	0.0122516
1510	0.0370319	1.08851e-06	0.0122664
1520	0.0370321	1.08846e-06	0.0122813
1530	0.0370323	1.08842e-06	0.0122961
1540	0.0370325	1.08837e-06	0.012311
1550	0.0370327	1.08833e-06	0.0123258
1560	0.037033	1.08829e-06	0.0123407
1570	0.0370332	1.08825e-06	0.0123555
1580	0.0370334	1.08821e-06	0.0123704
1590	0.0370336	1.08817e-06	0.0123852
1600	0.0370338	1.08813e-06	0.0124
1610	0.037034	1.08809e-06	0.0124149
1620	0.0370343	1.08805e-06	0.0124297
1630	0.0370345	1.08802e-06	0.0124445
1640	0.0370347	1.08798e-06	0.0124593
1650	0.0370349	1.08795e-06	0.0124741
1660	0.0370351	1.08791e-06	0.012489
1670	0.0370353	1.08788e-06	0.0125038
1680	0.0370356	1.08785e-06	0.0125186
1690	0.0370358	1.08781e-06	0.0125334
1700	0.037036	1.08778e-06	0.0125482
1710	0.0370362	1.08775e-06	0.012563
1720	0.0370364	1.08772e-06	0.0125778
1730	0.0370366	1.08769e-06	0.0125926
1740	0.0370369	1.08766e-06	0.0126074
1750	0.0370371	1.08764e-06	0.0126222
1760	0.0370373	1.08761e-06	0.012637
1770	0.0370375	1.08758e-06	0.0126518
1780	0.0370377	1.08756e-06	0.0126665
1790	0.037038	1.08753e-06	0.0126813
1800	0.0370382	1.08751e-06	0.0126961
1810	0.0370384	1.08749e-06	0.0127109
1820	0.0370386	1.08746e-06	0.0127256
1830	0.0370388	1.08744e-06	0.0127404
1840	0.037039	1.08742e-06	0.0127552
1850	0.0370393	1.0874e-06	0.0127699
1860	0.0370395	1.08738e-06	0.0127847
1870	0.0370397	1.08736e-06	0.0127995
1880	0.0370399	1.08734e-06	0.0128142
1890	0.0370401	1.08733e-06	0.012829
1900	0.0370403	1.08731e-06	0.0128437
1910	0.0370406	1.08729e-06	0.0128584
1920	0.0370408	1.08728e-06	0.0128732
1930	0.037041	1.08726e-06	0.0128879
1940	0.0370412	1.08725e-06	0.0129027
1950	0.0370414	1.08724e-06	0.0129174
1960	0.0370417	1.08722e-06	0.0129321
1970	0.0370419	1.08721e-06	0.0129469
1980	0.0370421	1.0872e-06	0.0129616
1990	0.0370423	1.08719e-06	0.0129763
2000	0.0370425	1.08718e-06	0.012991
2010	0.0370427	1.08717e-06	0.0130057
2020	0.037043	1.08716e-06	0.0130204
2030	0.0370432	1.08716e-06	0.0130352
2040	0.0370434	1.08715e-06	0.0130499
2050	0.0370436	1.08714e-06	0.0130646
2060	0.0370438	1.08714e-06	0.0130793
2070	0.037044	1.08713e-06	0.013094
2080	0.0370443	1.08713e-06	0.0131087
2090	0.0370445	1.08712e-06	0.0131233
2100	0.0370447	1.08712e-06	0.013138
2110	0.0370449	1.08712e-06	0.0131527
2120	0.0370451	1.08712e-06	0.0131674
2130	0.0370453	1.08712e-06	0.0131821
2140	0.0370456	1.08712e-06	0.0131968
2150	0.0370458	1.08712e-06	0.0132114
2160	0.037046	1.08712e-06	0.0132261
2170	0.0370462	1.08712e-06	0.0132408
2180	0.0370464	1.08712e-06	0.0132554
2190	0.0370467	1.08713e-06	0.0132701
2200	0.0370469	1.08713e-06	0.0132847
2210	0.0370471	1.08714e-06	0.0132994
2220	0.0370473	1.08714e-06	0.013314
2230	0.0370475	1.08715e-06	0.0133287
2240	0.0370477	1.08715e-06	0.0133433
2250	0.037048	1.08716e-06	0.013358
2260	0.0370482	1.08717e-06	0.0133726
2270	0.0370484	1.08718e-06	0.0133872
2280	0.0370486	1.08719e-06	0.0134019
2290	0.0370488	1.0872e-06	0.0134165
2300	0.037049	1.08721e-06	0.0134311
2310	0.0370493	1.08722e-06	0.0134457
2320	0.0370495	1.08723e-06	0.0134603
2330	0.0370497	1.08724e-06	0.013475
2340	0.0370499	1.08726e-06	0.0134896
2350	0.0370501	1.08727e-06	0.0135042
2360	0.0370503	1.08728e-06	0.0135188
2370	0.0370506	1.0873e-06	0.0135334
2380	0.0370508	1.08732e-06	0.013548
2390	0.037051	1.08733e-06	0.0135626
2400	0.0370512	1.08735e-06	0.0135771
2410	0.0370514	1.08737e-06	0.0135917
2420	0.0370517	1.08738e-06	0.0136063
2430	0.0370519	1.0874e-06	0.0136209
2440	0.0370521	1.08742e-06	0.0136355
2450	0.0370523	1.08744e-06	0.01365
2460	0.0370525	1.08746e-06	0.0136646
2470	0.0370527	1.08749e-06	0.0136792
2480	0.037053	1.08751e-06	0.0136937
2490	0.0370532	1.08753e-06	0.0137083
2500	0.0370534	1.08756e-06	0.0137228
2510	0.0370536	1.08758e-06	0.0137374
2520	0.0370538	1.0876e-06	0.0137519
2530	0.037054	1.08763e-06	0.0137665
2540	0.0370543	1.08766e-06	0.013781
2550	0.0370545	1.08768e-06	0.0137956
2560	0.0370547	1.08771e-06	0.0138101
2570	0.0370549	1.08774e-06	0.0138246
2580	0.0370551	1.08777e-06	0.0138391
2590	0.0370554	1.08779e-06	0.0138537
2600	0.0370556	1.08782e-06	0.0138682
2610	0.0370558	1.08786e-06	0.0138827
2620	0.037056	1.08789e-06	0.0138972
2630	0.0370562	1.08792e-06	0.0139117
2640	0.0370564	1.08795e-06	0.0139262
2650	0.0370567	1.08798e-06	0.0139407
2660	0.0370569	1.08802e-06	0.0139552
2670	0.0370571	1.08805e-06	0.0139697
2680	0.0370573	1.08808e-06	0.0139842
2690	0.0370575	1.08812e-06	0.0139987
2700	0.0370577	1.08816e-06	0.0140132
2710	0.037058	1.08819e-06	0.0140277
2720	0.0370582	1.08823e-06	0.0140421
2730	0.0370584	1.08827e-06	0.0140566
2740	0.0370586	1.08831e-06	0.0140711
2750	0.0370588	1.08834e-06	0.0140855
2760	0.0370591	1.08838e-06	0.0141
2770	0.0370593	1.08842e-06	0.0141144
2780	0.0370595	1.08847e-06	0.0141289
2790	0.0370597	1.08851e-06	0.0141433
2800	0.0370599	1.08855e-06	0.0141578
2810	0.0370601	1.08859e-06	0.0141722
2820	0.0370604	1.08863e-06	0.0141867
2830	0.0370606	1.08868e-06	0.0142011
2840	0.0370608	1.08872e-06	0.0142155
2850	0.037061	1.08877e-06	0.0142299
2860	0.0370612	1.08881e-06	0.0142444
2870	0.0370614	1.08886e-06	0.0142588
2880	0.0370617	1.08891e-06	0.0142732
2890	0.0370619	1.08895e-06	0.0142876
2900	0.0370621	1.089e-06	0.014302
2910	0.0370623	1.08905e-06	0.0143164
2920	0.0370625	1.0891e-06	0.0143308
2930	0.0370628	1.08915e-06	0.0143452
2940	0.037063	1.0892e-06	0.0143596
2950	0.0370632	1.08925e-06	0.014374
2960	0.0370634	1.0893e-06	0.0143884
2970	0.0370636	1.08935e-06	0.0144027
2980	0.0370638	1.0894e-06	0.0144171
2990	0.0370641	1.08946e-06	0.0144315
3000	0.0370643	1.08951e-06	0.0144459
3010	0.0370645	1.08956e-06	0.0144602
3020	0.0370647	1.08962e-06	0.0144746
3030	0.0370649	1.08968e-06	0.0144889
3040	0.0370651	1.08973e-06	0.0145033
3050	0.0370654	1.08979e-06	0.0145176
3060	0.0370656	1.08984e-06	0.014532
3070	0.0370658	1.0899e-06	0.0145463
3080	0.037066	1.08996e-06	0.0145606
3090	0.0370662	1.09002e-06	0.014575
3100	0.0370665	1.09008e-06	0.0145893
3110	0.0370667	1.09014e-06	0.0146036
3120	0.0370669	1.0902e-06	0.0146179
3130	0.0370671	1.09026e-06	0.0146323
3140	0.0370673	1.09032e-06	0.0146466
3150	0.0370675	1.09038e-06	0.0146609
3160	0.0370678	1.09045e-06	0.0146752
3170	0.037068	1.09051e-06	0.0146895
3180	0.0370682	1.09057e-06	0.0147038
3190	0.0370684	1.09064e-06	0.0147181
3200	0.0370686	1.0907e-06	0.0147323
3210	0.0370689	1.09077e-06	0.0147466
3220	0.0370691	1.09083e-06	0.0147609
3230	0.0370693	1.0909e-06	0.0147752
3240	0.0370695	1.09097e-06	0.0147894
3250	0.0370697	1.09104e-06	0.0148037
3260	0.0370699	1.0911e-06	0.014818
3270	0.0370702	1.09117e-06	0.0148322
3280	0.0370704	1.09124e-06	0.0148465
3290	0.0370706	1.09131e-06	0.0148607
3300	0.0370708	1.09138e-06	0.014875
3310	0.037071	1.09145e-06	0.0148892
3320	0.0370713	1.09152e-06	0.0149034
3330	0.0370715	1.0916e-06	0.0149177
3340	0.0370717	1.09167e-06	0.0149319
3350	0.0370719	1.09174e-06	0.0149461
3360	0.0370721	1.09182e-06	0.0149603
3370	0.0370723	1.09189e-06	0.0149745
3380	0.0370726	1.09196e-06	0.0149888
3390	0.0370728	1.09204e-06	0.015003
3400	0.037073	1.09211e-06	0.0150172
3410	0.0370732	1.09219e-06	0.0150314
3420	0.0370734	1.09227e-06	0.0150455
3430	0.0370737	1.09235e-06	0.0150597
3440	0.0370739	1.09242e-06	0.0150739
3450	0.0370741	1.0925e-06	0.0150881
3460	0.0370743	1.09258e-06	0.0151023
3470	0.0370745	1.09266e-06	0.0151164
3480	0.0370748	1.09274e-06	0.0151306
3490	0.037075	1.09282e-06	0.0151448
3500	0.0370752	1.0929e-06	0.0151589
3510	0.0370754	1.09298e-06	0.0151731
3520	0.0370756	1.09306e-06	0.0151872
3530	0.0370758	1.09315e-06	0.0152014
3540	0.0370761	1.09323e-06	0.0152155
3550	0.0370763	1.09331e-06	0.0152296
3560	0.0370765	1.0934e-06	0.0152438
3570	0.0370767	1.09348e-06	0.0152579
3580	0.0370769	1.09357e-06	0.015272
3590	0.0370772	1.09365e-06	0.0152861
3600	0.0370774	1.09374e-06	0.0153002
3610	0.0370776	1.09383e-06	0.0153143
3620	0.0370778	1.09391e-06	0.0153285
3630	0.037078	1.094e-06	0.0153426
3640	0.0370783	1.09409e-06	0.0153566
3650	0.0370785	1.09418e-06	0.0153707
3660	0.0370787	1.09427e-06	0.0153848
3670	0.0370789	1.09436e-06	0.0153989
3680	0.0370791	1.09445e-06	0.015413
3690	0.0370793	1.09454e-06	0.015427
3700	0.0370796	1.09463e-06	0.0154411
3710	0.0370798	1.09472e-06	0.0154552
3720	0.03708	1.09481e-06	0.0154692
3730	0.0370802	1.09491e-06	0.0154833
3740	0.0370804	1.095e-06	0.0154973
3750	0.0370807	1.09509e-06	0.0155114
3760	0.0370809	1.09519e-06	0.0155254
3770	0.0370811	1.09528e-06	0.0155395
3780	0.0370813	1.09538e-06	0.0155535
3790	0.0370815	1.09547e-06	0.0155675
3800	0.0370818	1.09557e-06	0.0155815
3810	0.037082	1.09567e-06	0.0155955
3820	0.0370822	1.09576e-06	0.0156096
3830	0.0370824	1.09586e-06	0.0156236
3840	0.0370826	1.09596e-06	0.0156376
3850	0.0370828	1.09606e-06	0.0156516
3860	0.0370831	1.09616e-06	0.0156656
3870	0.0370833	1.09626e-06	0.0156795
3880	0.0370835	1.09636e-06	0.0156935
3890	0.0370837	1.09646e-06	0.0157075
3900	0.0370839	1.09656e-06	0.0157215
3910	0.0370842	1.09666e-06	0.0157354
3920	0.0370844	1.09676e-06	0.0157494
3930	0.0370846	1.09686e-06	0.0157634
3940	0.0370848	1.09697e-06	0.0157773
3950	0.037085	1.09707e-06	0.0157913
3960	0.0370853	1.09717e-06	0.0158052
3970	0.0370855	1.09728e-06	0.0158192
3980	0.0370857	1.09738e-06	0.0158331
3990	0.0370859	1.09749e-06	0.015847
4000	0.0370861	1.09759e-06	0.0158609
4010	0.0370864	1.0977e-06	0.0158749
4020	0.0370866	1.09781e-06	0.0158888
4030	0.0370868	1.09791e-06	0.0159027
4040	0.037087	1.09802e-06	0.0159166
4050	0.0370872	1.09813e-06	0.0159305
4060	0.0370875	1.09824e-06	0.0159444
4070	0.0370877	1.09835e-06	0.0159583
4080	0.0370879	1.09846e-06	0.0159722
4090	0.0370881	1.09857e-06	0.0159861
4100	0.0370883	1.09868e-06	0.0159999
4110	0.0370886	1.09879e-06	0.0160138
4120	0.0370888	1.0989e-06	0.0160277
4130	0.037089	1.09901e-06	0.0160415
4140	0.0370892	1.09912e-06	0.0160554
4150	0.0370894	1.09924e-06	0.0160692
4160	0.0370897	1.09935e-06	0.0160831
4170	0.0370899	1.09946e-06	0.0160969
4180	0.0370901	1.09958e-06	0.0161108
4190	0.0370903	1.09969e-06	0.0161246
4200	0.0370905	1.09981e-06	0.0161384
