114	0.00126	0.2646	0.102879	0.107438	0.107509	1296.15	nan	nan	
127	0.00126	0.2646	0.102912	0.107546	0.107605	1296.14	nan	nan	
175	0.00126	0.2646	0.102877	0.107494	0.107858	1296.1	nan	nan	
176	0.00126	0.2646	0.102846	0.107295	0.106554	1296.26	nan	nan	
90	0.00126	0.2646	0.102865	0.107501	0.108269	1296.04	nan	nan	
96	0.00126	0.2646	0.102863	0.107376	0.107095	1296.2	nan	nan	
112	0.00126	0.2646	0.102953	0.107942	0.110748	1295.7	nan	nan	
81	0.00126	0.2646	0.102851	0.107147	0.10528	1296.44	nan	nan	
88	0.00126	0.2646	0.102944	0.107816	0.109946	1295.85	nan	nan	
120	0.00126	0.2646	0.103006	0.108134	0.111847	1295.62	nan	nan	
146	0.00126	0.2646	0.102961	0.107967	0.111225	1295.69	nan	nan	
112	0.00126	0.2646	0.103091	0.109269	0.121038	1294.41	nan	nan	
121	0.00126	0.2646	0.10285	0.107135	0.105158	1296.45	nan	nan	
88	0.00126	0.2646	0.102864	0.107397	0.107186	1296.18	nan	nan	
109	0.00126	0.2646	0.102835	0.10717	0.105537	1296.39	nan	nan	
100	0.00126	0.2646	0.102855	0.107297	0.106471	1296.28	nan	nan	
24	0.00126	0.2646	0.102894	0.107406	0.106869	1296.23	nan	nan	
91	0.00126	0.2646	0.102939	0.107812	0.10995	1295.84	nan	nan	
139	0.00126	0.2646	0.10289	0.107502	0.108079	1296.08	nan	nan	
70	0.00126	0.2646	0.102928	0.107719	0.109056	1295.96	nan	nan	
130	0.00126	0.2646	0.102868	0.10721	0.105461	1296.42	nan	nan	
175	0.00126	0.2646	0.102918	0.107587	0.107656	1296.12	nan	nan	
19	0.00126	0.2646	0.102904	0.107479	0.107368	1296.17	nan	nan	
125	0.00126	0.2646	0.102962	0.107979	0.111181	1295.68	nan	nan	
94	0.00126	0.2646	0.102893	0.107536	0.108549	1296	nan	nan	
57	0.00126	0.2646	0.102925	0.107626	0.108361	1296.04	nan	nan	
118	0.00126	0.2646	0.102988	0.108244	0.11304	1295.33	nan	nan	
87	0.00126	0.2646	0.102911	0.107535	0.10769	1296.13	nan	nan	
118	0.00126	0.2646	0.102882	0.107467	0.107586	1296.15	nan	nan	
65	0.00126	0.2646	0.102869	0.107341	0.106541	1296.28	nan	nan	
108	0.00126	0.2646	0.102881	0.107489	0.10789	1296.11	nan	nan	
74	0.00126	0.2646	0.102996	0.108039	0.111146	1295.69	nan	nan	
124	0.00126	0.2646	0.103044	0.108531	0.114863	1295.21	nan	nan	
122	0.00126	0.2646	0.102898	0.10743	0.107043	1296.2	nan	nan	
70	0.00126	0.2646	0.102878	0.10729	0.106258	1296.3	nan	nan	
70	0.00126	0.2646	0.10309	0.108867	0.117214	1294.9	nan	nan	
155	0.00126	0.2646	0.102977	0.107987	0.110853	1295.72	nan	nan	
111	0.00126	0.2646	0.102902	0.10757	0.108332	1296.06	nan	nan	
32	0.00126	0.2646	0.102911	0.107635	0.108742	1296.01	nan	nan	
99	0.00126	0.2646	0.10292	0.107669	0.10882	1295.99	nan	nan	
52	0.00126	0.2646	0.102899	0.107457	0.107263	1296.19	nan	nan	
206	0.00126	0.2646	0.102913	0.107577	0.108174	1296.06	nan	nan	
138	0.00126	0.2646	0.102965	0.107987	0.111122	1295.68	nan	nan	
51	0.00126	0.2646	0.102924	0.107622	0.108385	1296.03	nan	nan	
130	0.00126	0.2646	0.102901	0.107591	0.108602	1296.01	nan	nan	
157	0.00126	0.2646	0.1029	0.107318	0.105728	1296.37	nan	nan	
49	0.00126	0.2646	0.10296	0.108034	0.111683	1295.62	nan	nan	
62	0.00126	0.2646	0.10284	0.107162	0.105525	1296.41	nan	nan	
78	0.00126	0.2646	0.102838	0.107098	0.104953	1296.48	nan	nan	
28	0.00126	0.2646	0.102927	0.107785	0.109755	1295.87	nan	nan	
131	0.00126	0.2646	0.102884	0.107448	0.107412	1296.17	nan	nan	
202	0.00126	0.2646	0.102932	0.107799	0.110033	1295.82	nan	nan	
133	0.00126	0.2646	0.102943	0.10772	0.108592	1295.98	nan	nan	
73	0.00126	0.2646	0.102948	0.107745	0.109163	1295.93	nan	nan	
156	0.00126	0.2646	0.102928	0.107696	0.109107	1295.94	nan	nan	
212	0.00126	0.2646	0.102937	0.107857	0.110288	1295.79	nan	nan	
148	0.00126	0.2646	0.102861	0.107279	0.106302	1296.3	nan	nan	
61	0.00126	0.2646	0.102865	0.107226	0.105658	1296.4	nan	nan	
127	0.00126	0.2646	0.103044	0.108614	0.115883	1295.09	nan	nan	
50	0.00126	0.2646	0.102936	0.107651	0.10849	1296.03	nan	nan	
120	0.00126	0.2646	0.102895	0.107434	0.107075	1296.21	nan	nan	
142	0.00126	0.2646	0.102907	0.107485	0.10753	1296.15	nan	nan	
72	0.00126	0.2646	0.102965	0.107965	0.110792	1295.72	nan	nan	
86	0.00126	0.2646	0.102913	0.107588	0.108116	1296.07	nan	nan	
167	0.00126	0.2646	0.102849	0.107208	0.105718	1296.37	nan	nan	
94	0.00126	0.2646	0.10284	0.107237	0.106119	1296.32	nan	nan	
189	0.00126	0.2646	0.102828	0.107122	0.105316	1296.43	nan	nan	
134	0.00126	0.2646	0.102866	0.107373	0.106821	1296.25	nan	nan	
100	0.00126	0.2646	0.102876	0.107372	0.106846	1296.24	nan	nan	
35	0.00126	0.2646	0.102887	0.107355	0.106545	1296.28	nan	nan	
195	0.00126	0.2646	0.103026	0.108459	0.114364	1295.27	nan	nan	
35	0.00126	0.2646	0.102905	0.107445	0.107134	1296.2	nan	nan	
138	0.00126	0.2646	0.102883	0.107288	0.105932	1296.35	nan	nan	
112	0.00126	0.2646	0.102973	0.107968	0.110688	1295.74	nan	nan	
79	0.00126	0.2646	0.102926	0.107733	0.109546	1295.89	nan	nan	
142	0.00126	0.2646	0.102899	0.107488	0.107524	1296.15	nan	nan	
62	0.00126	0.2646	0.102967	0.108012	0.111542	1295.64	nan	nan	
56	0.00126	0.2646	0.102927	0.107627	0.108569	1296.02	nan	nan	
81	0.00126	0.2646	0.103019	0.1084	0.113969	1295.34	nan	nan	
167	0.00126	0.2646	0.102998	0.107964	0.110281	1295.82	nan	nan	
52	0.00126	0.2646	0.103075	0.108598	0.114883	1295.21	nan	nan	
67	0.00126	0.2646	0.102896	0.107518	0.107794	1296.12	nan	nan	
203	0.00126	0.2646	0.102894	0.107479	0.107517	1296.1	nan	nan	
72	0.00126	0.2646	0.102957	0.107899	0.110429	1295.77	nan	nan	
161	0.00126	0.2646	0.10289	0.107446	0.107401	1296.16	nan	nan	
107	0.00126	0.2646	0.102914	0.107769	0.110029	1295.82	nan	nan	
15	0.00126	0.2646	0.102863	0.107123	0.104809	1296.49	nan	nan	
161	0.00126	0.2646	0.102901	0.107555	0.108227	1296.07	nan	nan	
65	0.00126	0.2646	0.102933	0.107694	0.108692	1296.01	nan	nan	
112	0.00126	0.2646	0.102943	0.107795	0.109558	1295.88	nan	nan	
76	0.00126	0.2646	0.102872	0.107232	0.105617	1296.39	nan	nan	
52	0.00126	0.2646	0.102873	0.107374	0.106853	1296.23	nan	nan	
161	0.00126	0.2646	0.102927	0.10777	0.109668	1295.87	nan	nan	
170	0.00126	0.2646	0.102931	0.107802	0.109773	1295.86	nan	nan	
92	0.00126	0.2646	0.102885	0.107477	0.107634	1296.13	nan	nan	
50	0.00126	0.2646	0.102913	0.107682	0.109112	1295.94	nan	nan	
214	0.00126	0.2646	0.102891	0.107426	0.107201	1296.19	nan	nan	
56	0.00126	0.2646	0.102929	0.107741	0.109456	1295.91	nan	nan	
85	0.00126	0.2646	0.102932	0.107768	0.109623	1295.89	nan	nan	
87	0.00126	0.2646	0.102856	0.107205	0.10571	1296.38	nan	nan	
90	0.00126	0.2646	0.102891	0.107569	0.108527	1296.02	nan	nan	
50	0.00126	0.2646	0.102919	0.107721	0.109365	1295.91	nan	nan	
63	0.00126	0.2646	0.102878	0.107442	0.107447	1296.15	nan	nan	
119	0.00126	0.2646	0.102853	0.10731	0.106741	1296.24	nan	nan	
112	0.00126	0.2646	0.102916	0.107747	0.109501	1295.89	nan	nan	
132	0.00126	0.2646	0.102849	0.10726	0.106224	1296.31	nan	nan	
66	0.00126	0.2646	0.102874	0.107383	0.10705	1296.2	nan	nan	
145	0.00126	0.2646	0.102917	0.107783	0.110003	1295.84	nan	nan	
62	0.00126	0.2646	0.102833	0.107062	0.104753	1296.51	nan	nan	
16	0.00126	0.2646	0.102862	0.107304	0.106384	1296.3	nan	nan	
82	0.00126	0.2646	0.102858	0.107185	0.105445	1296.41	nan	nan	
198	0.00126	0.2646	0.102856	0.107132	0.104684	1296.51	nan	nan	
31	0.00126	0.2646	0.102899	0.10765	0.109029	1295.95	nan	nan	
142	0.00126	0.2646	0.102858	0.107293	0.106333	1296.3	nan	nan	
14	0.00126	0.2646	0.102915	0.107727	0.109565	1295.88	nan	nan	
102	0.00126	0.2646	0.102879	0.107446	0.10751	1296.15	nan	nan	
32	0.00126	0.2646	0.102895	0.107478	0.107442	1296.15	nan	nan	
80	0.00126	0.2646	0.102888	0.107485	0.107589	1296.14	nan	nan	
132	0.00126	0.2646	0.102865	0.107384	0.107096	1296.21	nan	nan	
141	0.00126	0.2646	0.102939	0.107901	0.110759	1295.74	nan	nan	
75	0.00126	0.2646	0.102896	0.107547	0.10815	1296.07	nan	nan	
109	0.00126	0.2646	0.102899	0.107552	0.10816	1296.07	nan	nan	
174	0.00126	0.2646	0.102884	0.107455	0.107479	1296.15	nan	nan	
62	0.00126	0.2646	0.102918	0.107705	0.109109	1295.94	nan	nan	
124	0.00126	0.2646	0.102861	0.107297	0.106445	1296.28	nan	nan	
30	0.00126	0.2646	0.10289	0.107407	0.106897	1296.22	nan	nan	
88	0.00126	0.2646	0.102939	0.107909	0.110916	1295.7	nan	nan	
147	0.00126	0.2646	0.102881	0.107427	0.107143	1296.21	nan	nan	
57	0.00126	0.2646	0.102905	0.107604	0.108556	1296.03	nan	nan	
117	0.00126	0.2646	0.102964	0.108095	0.111898	1295.6	nan	nan	
157	0.00126	0.2646	0.10292	0.107715	0.109229	1295.94	nan	nan	
126	0.00126	0.2646	0.102985	0.108044	0.111331	1295.67	nan	nan	
38	0.00126	0.2646	0.102968	0.107943	0.110447	1295.78	nan	nan	
52	0.00126	0.2646	0.102859	0.107187	0.105429	1296.41	nan	nan	
59	0.00126	0.2646	0.102909	0.10762	0.108763	1295.98	nan	nan	
45	0.00126	0.2646	0.103018	0.108311	0.113179	1295.42	nan	nan	
66	0.00126	0.2646	0.102929	0.107672	0.108636	1296.01	nan	nan	
142	0.00126	0.2646	0.102888	0.107483	0.107743	1296.13	nan	nan	
95	0.00126	0.2646	0.102947	0.10785	0.110258	1295.81	nan	nan	
160	0.00126	0.2646	0.102969	0.108065	0.111631	1295.63	nan	nan	
100	0.00126	0.2646	0.102938	0.107798	0.110059	1295.82	nan	nan	
81	0.00126	0.2646	0.102877	0.107352	0.106625	1296.26	nan	nan	
77	0.00126	0.2646	0.1029	0.107465	0.107305	1296.16	nan	nan	
179	0.00126	0.2646	0.102912	0.107713	0.10938	1295.91	nan	nan	
81	0.00126	0.2646	0.102837	0.107089	0.104999	1296.46	nan	nan	
81	0.00126	0.2646	0.102933	0.107879	0.110684	1295.73	nan	nan	
140	0.00126	0.2646	0.10288	0.1074	0.106928	1296.23	nan	nan	
150	0.00126	0.2646	0.102889	0.107647	0.10919	1295.95	nan	nan	
15	0.00126	0.2646	0.102858	0.107242	0.106032	1296.34	nan	nan	
61	0.00126	0.2646	0.102893	0.107512	0.10768	1296.13	nan	nan	
146	0.00126	0.2646	0.102881	0.107432	0.107175	1296.2	nan	nan	
15	0.00126	0.2646	0.102871	0.107246	0.105894	1296.36	nan	nan	
69	0.00126	0.2646	0.10299	0.108295	0.113629	1295.35	nan	nan	
110	0.00126	0.2646	0.10286	0.107222	0.105661	1296.38	nan	nan	
106	0.00126	0.2646	0.102828	0.10713	0.105496	1296.4	nan	nan	
32	0.00126	0.2646	0.102872	0.10733	0.106224	1296.31	nan	nan	
27	0.00126	0.2646	0.102894	0.107615	0.10875	1296	nan	nan	
126	0.00126	0.2646	0.102829	0.107073	0.105064	1296.47	nan	nan	
85	0.00126	0.2646	0.102957	0.107957	0.110815	1295.74	nan	nan	
106	0.00126	0.2646	0.102906	0.10749	0.107581	1296.13	nan	nan	
95	0.00126	0.2646	0.102963	0.107955	0.110812	1295.74	nan	nan	
146	0.00126	0.2646	0.102861	0.107386	0.107197	1296.19	nan	nan	
85	0.00126	0.2646	0.102884	0.107422	0.107083	1296.2	nan	nan	
145	0.00126	0.2646	0.102939	0.107804	0.109753	1295.86	nan	nan	
93	0.00126	0.2646	0.102936	0.107847	0.11031	1295.78	nan	nan	
98	0.00126	0.2646	0.102861	0.107278	0.106068	1296.33	nan	nan	
129	0.00126	0.2646	0.102848	0.107333	0.106907	1296.23	nan	nan	
141	0.00126	0.2646	0.102894	0.107678	0.109341	1295.93	nan	nan	
106	0.00126	0.2646	0.102866	0.107354	0.106786	1296.25	nan	nan	
51	0.00126	0.2646	0.102858	0.107209	0.105673	1296.39	nan	nan	
111	0.00126	0.2646	0.102881	0.10747	0.107417	1296.17	nan	nan	
21	0.00126	0.2646	0.102886	0.107433	0.107231	1296.19	nan	nan	
77	0.00126	0.2646	0.102944	0.107869	0.110291	1295.78	nan	nan	
111	0.00126	0.2646	0.102899	0.107507	0.107817	1296.09	nan	nan	
63	0.00126	0.2646	0.102851	0.107221	0.105818	1296.36	nan	nan	
110	0.00126	0.2646	0.102873	0.107494	0.108126	1296.06	nan	nan	
78	0.00126	0.2646	0.102863	0.107322	0.106436	1296.29	nan	nan	
213	0.00126	0.2646	0.102864	0.107248	0.105909	1296.36	nan	nan	
39	0.00126	0.2646	0.102965	0.107885	0.110023	1295.84	nan	nan	
78	0.00126	0.2646	0.103018	0.10823	0.112648	1295.51	nan	nan	
123	0.00126	0.2646	0.10289	0.107374	0.106698	1296.26	nan	nan	
91	0.00126	0.2646	0.10295	0.107861	0.110201	1295.81	nan	nan	
158	0.00126	0.2646	0.102933	0.107658	0.108353	1296.04	nan	nan	
94	0.00126	0.2646	0.102876	0.107325	0.106367	1296.28	nan	nan	
60	0.00126	0.2646	0.102843	0.107245	0.106362	1296.29	nan	nan	
92	0.00126	0.2646	0.102879	0.107396	0.107008	1296.21	nan	nan	
83	0.00126	0.2646	0.102996	0.108192	0.112889	1295.47	nan	nan	
60	0.00126	0.2646	0.102938	0.107715	0.109094	1295.96	nan	nan	
126	0.00126	0.2646	0.102988	0.108075	0.111664	1295.62	nan	nan	
112	0.00126	0.2646	0.103009	0.108149	0.111732	1295.64	nan	nan	
98	0.00126	0.2646	0.102924	0.107629	0.108548	1295.89	nan	nan	
213	0.00126	0.2646	0.102911	0.10757	0.10818	1296.06	nan	nan	
112	0.00126	0.2646	0.102926	0.107758	0.109697	1295.86	nan	nan	
54	0.00126	0.2646	0.10291	0.107655	0.10896	1295.96	nan	nan	
128	0.00126	0.2646	0.102878	0.107374	0.106715	1296.25	nan	nan	
83	0.00126	0.2646	0.102931	0.107756	0.109509	1295.86	nan	nan	
50	0.00126	0.2646	0.102951	0.107799	0.109417	1295.92	nan	nan	
143	0.00126	0.2646	0.102909	0.107566	0.108199	1296.07	nan	nan	
41	0.00126	0.2646	0.102943	0.107776	0.109562	1295.89	nan	nan	
63	0.00126	0.2646	0.102913	0.10758	0.108185	1296.07	nan	nan	
91	0.00126	0.2646	0.102938	0.107742	0.109276	1295.92	nan	nan	
103	0.00126	0.2646	0.102968	0.10796	0.110882	1295.72	nan	nan	
152	0.00126	0.2646	0.102864	0.107292	0.106348	1296.29	nan	nan	
86	0.00126	0.2646	0.102844	0.107206	0.105819	1296.36	nan	nan	
198	0.00126	0.2646	0.102926	0.107845	0.110334	1295.79	nan	nan	
114	0.00126	0.2646	0.102854	0.107169	0.105281	1296.43	nan	nan	
111	0.00126	0.2646	0.102877	0.107387	0.106825	1296.24	nan	nan	
149	0.00126	0.2646	0.10288	0.107448	0.107388	1296.17	nan	nan	
48	0.00126	0.2646	0.102885	0.107536	0.10831	1296.06	nan	nan	
97	0.00126	0.2646	0.102882	0.107395	0.106959	1296.23	nan	nan	
68	0.00126	0.2646	0.102994	0.108026	0.111019	1295.71	nan	nan	
126	0.00126	0.2646	0.10289	0.1075	0.107759	1296.12	nan	nan	
93	0.00126	0.2646	0.102899	0.107565	0.108314	1296.04	nan	nan	
94	0.00126	0.2646	0.102919	0.10774	0.10936	1295.91	nan	nan	
69	0.00126	0.2646	0.102874	0.107288	0.106069	1296.33	nan	nan	
199	0.00126	0.2646	0.10295	0.107882	0.110369	1295.78	nan	nan	
129	0.00126	0.2646	0.102996	0.108176	0.112554	1295.51	nan	nan	
80	0.00126	0.2646	0.102921	0.107707	0.109222	1295.94	nan	nan	
187	0.00126	0.2646	0.102846	0.107276	0.106514	1296.28	nan	nan	
109	0.00126	0.2646	0.102863	0.107285	0.106187	1296.32	nan	nan	
145	0.00126	0.2646	0.102975	0.108073	0.11168	1295.63	nan	nan	
49	0.00126	0.2646	0.10283	0.107218	0.106085	1296.33	nan	nan	
103	0.00126	0.2646	0.102843	0.107191	0.105766	1296.37	nan	nan	
146	0.00126	0.2646	0.102976	0.10807	0.111533	1295.64	nan	nan	
78	0.00126	0.2646	0.10288	0.107329	0.10635	1296.3	nan	nan	
165	0.00126	0.2646	0.102929	0.107771	0.109733	1295.86	nan	nan	
154	0.00126	0.2646	0.102891	0.107457	0.107466	1296.15	nan	nan	
91	0.00126	0.2646	0.102903	0.10764	0.108728	1296	nan	nan	
95	0.00126	0.2646	0.102815	0.106995	0.104509	1296.54	nan	nan	
108	0.00126	0.2646	0.10289	0.107631	0.10873	1296	nan	nan	
25	0.00126	0.2646	0.102808	0.106915	0.103859	1296.61	nan	nan	
179	0.00126	0.2646	0.102884	0.107575	0.10857	1296.01	nan	nan	
43	0.00126	0.2646	0.102831	0.107056	0.104765	1296.49	nan	nan	
163	0.00126	0.2646	0.102902	0.107588	0.108389	1296.03	nan	nan	
86	0.00126	0.2646	0.102958	0.107987	0.111465	1295.63	nan	nan	
100	0.00126	0.2646	0.102967	0.107904	0.110052	1295.83	nan	nan	
113	0.00126	0.2646	0.102862	0.107275	0.106151	1296.33	nan	nan	
104	0.00126	0.2646	0.102859	0.107316	0.106418	1296.3	nan	nan	
79	0.00126	0.2646	0.102892	0.107571	0.108342	1296.05	nan	nan	
69	0.00126	0.2646	0.102922	0.107695	0.108885	1295.98	nan	nan	
89	0.00126	0.2646	0.10285	0.107233	0.10618	1296.32	nan	nan	
134	0.00126	0.2646	0.102957	0.107998	0.111146	1295.7	nan	nan	
27	0.00126	0.2646	0.102896	0.107504	0.10789	1296.09	nan	nan	
96	0.00126	0.2646	0.102914	0.107608	0.108335	1296.04	nan	nan	
104	0.00126	0.2646	0.102932	0.107707	0.109191	1295.93	nan	nan	
64	0.00126	0.2646	0.102954	0.107825	0.109568	1295.89	nan	nan	
42	0.00126	0.2646	0.102867	0.107382	0.107134	1296.2	nan	nan	
75	0.00126	0.2646	0.102859	0.10741	0.10756	1296.15	nan	nan	
138	0.00126	0.2646	0.102873	0.107397	0.107032	1296.22	nan	nan	
43	0.00126	0.2646	0.10294	0.107744	0.109244	1295.93	nan	nan	
55	0.00126	0.2646	0.102898	0.107435	0.107102	1296.2	nan	nan	
133	0.00126	0.2646	0.102869	0.10737	0.106877	1296.23	nan	nan	
65	0.00126	0.2646	0.102859	0.107174	0.105088	1296.45	nan	nan	
122	0.00126	0.2646	0.102908	0.107646	0.108956	1295.96	nan	nan	
62	0.00126	0.2646	0.102914	0.107514	0.107672	1296.12	nan	nan	
104	0.00126	0.2646	0.103044	0.108613	0.115461	1295.14	nan	nan	
139	0.00126	0.2646	0.102906	0.107689	0.109382	1295.92	nan	nan	
50	0.00126	0.2646	0.102844	0.107238	0.106218	1296.32	nan	nan	
168	0.00126	0.2646	0.102903	0.107566	0.108106	1296.09	nan	nan	
57	0.00126	0.2646	0.102989	0.108111	0.111822	1295.59	nan	nan	
76	0.00126	0.2646	0.102891	0.107455	0.107442	1296.16	nan	nan	
41	0.00126	0.2646	0.102848	0.107257	0.106232	1296.31	nan	nan	
108	0.00126	0.2646	0.102898	0.107509	0.107577	1296.14	nan	nan	
69	0.00126	0.2646	0.102946	0.107805	0.109797	1295.85	nan	nan	
144	0.00126	0.2646	0.102919	0.107621	0.108401	1296.03	nan	nan	
115	0.00126	0.2646	0.102879	0.107447	0.107286	1296.18	nan	nan	
77	0.00126	0.2646	0.102831	0.107229	0.106275	1296.31	nan	nan	
100	0.00126	0.2646	0.102843	0.107271	0.106322	1296.31	nan	nan	
102	0.00126	0.2646	0.102872	0.107464	0.107584	1296.12	nan	nan	
169	0.00126	0.2646	0.102838	0.107216	0.106009	1296.35	nan	nan	
108	0.00126	0.2646	0.102861	0.107432	0.10757	1296.14	nan	nan	
112	0.00126	0.2646	0.102854	0.107347	0.107005	1296.21	nan	nan	
17	0.00126	0.2646	0.102917	0.107545	0.107606	1296.13	nan	nan	
181	0.00126	0.2646	0.102954	0.107847	0.109579	1295.75	nan	nan	
71	0.00126	0.2646	0.102921	0.107747	0.109535	1295.89	nan	nan	
149	0.00126	0.2646	0.102872	0.107475	0.107685	1296.1	nan	nan	
105	0.00126	0.2646	0.102838	0.107219	0.106178	1296.32	nan	nan	
142	0.00126	0.2646	0.102922	0.107798	0.110107	1295.83	nan	nan	
44	0.00126	0.2646	0.102935	0.107775	0.109601	1295.89	nan	nan	
63	0.00126	0.2646	0.102839	0.107171	0.105705	1296.38	nan	nan	
136	0.00126	0.2646	0.102812	0.107018	0.104713	1296.5	nan	nan	
103	0.00126	0.2646	0.102915	0.107499	0.107401	1296.17	nan	nan	
81	0.00126	0.2646	0.103106	0.108869	0.117096	1294.92	nan	nan	
144	0.00126	0.2646	0.102991	0.108095	0.112035	1295.57	nan	nan	
58	0.00126	0.2646	0.102874	0.107336	0.106431	1296.29	nan	nan	
175	0.00126	0.2646	0.102858	0.107258	0.106096	1296.33	nan	nan	
15	0.00126	0.2646	0.102877	0.107338	0.106432	1296.29	nan	nan	
153	0.00126	0.2646	0.102894	0.107488	0.107693	1296.13	nan	nan	
141	0.00126	0.2646	0.102984	0.108084	0.111583	1295.65	nan	nan	
130	0.00126	0.2646	0.102871	0.107306	0.106326	1296.31	nan	nan	
113	0.00126	0.2646	0.102907	0.107621	0.108612	1296.01	nan	nan	
39	0.00126	0.2646	0.102934	0.107682	0.108903	1295.98	nan	nan	
104	0.00126	0.2646	0.102998	0.108077	0.111377	1295.66	nan	nan	
86	0.00126	0.2646	0.102887	0.107236	0.105426	1296.41	nan	nan	
147	0.00126	0.2646	0.103006	0.108416	0.114494	1295.24	nan	nan	
54	0.00126	0.2646	0.102959	0.107796	0.109336	1295.92	nan	nan	
169	0.00126	0.2646	0.102978	0.108159	0.112778	1295.48	nan	nan	
123	0.00126	0.2646	0.102863	0.107286	0.106479	1296.28	nan	nan	
83	0.00126	0.2646	0.102887	0.107446	0.107132	1296.21	nan	nan	
246	0.00126	0.2646	0.102893	0.107538	0.107881	1296.12	nan	nan	
103	0.00126	0.2646	0.102933	0.107691	0.108776	1295.99	nan	nan	
68	0.00126	0.2646	0.102926	0.107553	0.10781	1296.12	nan	nan	
29	0.00126	0.2646	0.102922	0.107632	0.108402	1296.03	nan	nan	
125	0.00126	0.2646	0.102853	0.107263	0.106388	1296.28	nan	nan	
43	0.00126	0.2646	0.102893	0.107379	0.106394	1296.29	nan	nan	
182	0.00126	0.2646	0.102986	0.108125	0.112038	1295.58	nan	nan	
80	0.00126	0.2646	0.102889	0.107436	0.107262	1296.18	nan	nan	
168	0.00126	0.2646	0.102884	0.107542	0.108267	1296.06	nan	nan	
79	0.00126	0.2646	0.102854	0.107215	0.10572	1296.39	nan	nan	
138	0.00126	0.2646	0.102963	0.108074	0.11224	1295.55	nan	nan	
100	0.00126	0.2646	0.103045	0.108351	0.113224	1295.44	nan	nan	
62	0.00126	0.2646	0.102874	0.107324	0.106586	1296.27	nan	nan	
46	0.00126	0.2646	0.10299	0.108194	0.112667	1295.48	nan	nan	
127	0.00126	0.2646	0.102896	0.107403	0.106961	1296.21	nan	nan	
98	0.00126	0.2646	0.102976	0.108064	0.111649	1295.6	nan	nan	
88	0.00126	0.2646	0.102933	0.107643	0.108119	1296.08	nan	nan	
44	0.00126	0.2646	0.10291	0.107583	0.108191	1296.07	nan	nan	
76	0.00126	0.2646	0.102863	0.107256	0.105953	1296.35	nan	nan	
77	0.00126	0.2646	0.102893	0.107637	0.109141	1295.95	nan	nan	
164	0.00126	0.2646	0.102907	0.107605	0.10831	1296.05	nan	nan	
