155	0.00126	0.2646	0.0967255	0.154329	0.442246
60	0.00126	0.2646	0.0920483	0.120349	0.218217
101	0.00126	0.2646	0.0963102	0.139312	0.302795
107	0.00126	0.2646	0.0956002	0.138913	0.32561
91	0.00126	0.2646	0.0958684	0.140521	0.334656
145	0.00126	0.2646	0.1007	0.16736	0.488996
18	0.00126	0.2646	0.09041	0.106233	0.111011
25	0.00126	0.2646	0.0909384	0.110497	0.141814
167	0.00126	0.2646	0.100738	0.174317	0.542309
64	0.00126	0.2646	0.0933829	0.128828	0.26348
70	0.00126	0.2646	0.0924137	0.122534	0.225465
118	0.00126	0.2646	0.0971187	0.150982	0.39995
82	0.00126	0.2646	0.0948139	0.133247	0.287607
137	0.00126	0.2646	0.0979106	0.155354	0.431323
128	0.00126	0.2646	0.0994727	0.160374	0.449488
77	0.00126	0.2646	0.0926017	0.126461	0.262022
85	0.00126	0.2646	0.0936367	0.131467	0.283751
68	0.00126	0.2646	0.0952722	0.131679	0.245356
50	0.00126	0.2646	0.0913182	0.118268	0.200683
18	0.00126	0.2646	0.0897018	0.105893	0.116609
78	0.00126	0.2646	0.0948073	0.135394	0.289761
84	0.00126	0.2646	0.0933002	0.127471	0.259331
100	0.00126	0.2646	0.0956618	0.142994	0.354794
65	0.00126	0.2646	0.0964686	0.138855	0.296216
32	0.00126	0.2646	0.0910656	0.112203	0.161463
76	0.00126	0.2646	0.094377	0.136263	0.320245
200	0.00126	0.2646	0.101783	0.182106	0.60051
