155	0.00126	0.2646	0.0890975	0.144464	0.401034	897.827	
60	0.00126	0.2646	0.084641	0.113629	0.19994	923.125	
101	0.00126	0.2646	0.0850994	0.120984	0.264091	915.669	
107	0.00126	0.2646	0.0882796	0.137746	0.352597	903.644	
91	0.00126	0.2646	0.0862305	0.122669	0.255911	916.096	
145	0.00126	0.2646	0.0870769	0.134374	0.343415	905.112	
18	0.00126	0.2646	0.0823089	0.0994707	0.104029	935.224	
25	0.00126	0.2646	0.0821384	0.0993922	0.104837	935.248	
167	0.00126	0.2646	0.0868636	0.140163	0.408937	896.879	
64	0.00126	0.2646	0.0850725	0.113802	0.190214	924.581	
70	0.00126	0.2646	0.0839304	0.115825	0.22941	919.153	
118	0.00126	0.2646	0.0853547	0.122991	0.268533	914.347	
82	0.00126	0.2646	0.0844471	0.116744	0.232242	918.978	
137	0.00126	0.2646	0.0868642	0.131227	0.322818	907.272	
128	0.00126	0.2646	0.0865097	0.130008	0.317906	908.14	
77	0.00126	0.2646	0.0847456	0.118527	0.242298	917.791	
85	0.00126	0.2646	0.0846423	0.119645	0.251308	916.574	
68	0.00126	0.2646	0.0826306	0.105982	0.157372	928.591	
50	0.00126	0.2646	0.0821209	0.104377	0.147966	929.826	
18	0.00126	0.2646	0.081215	0.0967456	0.0977051	936.031	
78	0.00126	0.2646	0.084913	0.118793	0.238381	918.17	
84	0.00126	0.2646	0.0846954	0.1138	0.193455	923.764	
100	0.00126	0.2646	0.0848558	0.120642	0.265019	914.714	
65	0.00126	0.2646	0.0852293	0.114072	0.176681	925.914	
32	0.00126	0.2646	0.082838	0.100804	0.108216	934.647	
76	0.00126	0.2646	0.0849686	0.118275	0.236614	918.539	
200	0.00126	0.2646	0.0893637	0.1508	0.458414	890.708	
115	0.00126	0.2646	0.085835	0.126424	0.295932	911.199	
49	0.00126	0.2646	0.0823377	0.102274	0.132665	931.815	
162	0.00126	0.2646	0.0853458	0.126783	0.305086	909.917	
164	0.00126	0.2646	0.0893114	0.143724	0.399131	897.982	
157	0.00126	0.2646	0.0892596	0.140363	0.367706	901.939	
101	0.00126	0.2646	0.0876613	0.129438	0.29405	912.257	
190	0.00126	0.2646	0.0900673	0.152761	0.474278	888.317	
130	0.00126	0.2646	0.0867299	0.127693	0.298644	910.707	
132	0.00126	0.2646	0.0870664	0.130576	0.310413	909.345	
120	0.00126	0.2646	0.0864525	0.126403	0.286346	912.404	
150	0.00126	0.2646	0.0885875	0.148125	0.44582	892.299	
33	0.00126	0.2646	0.082368	0.0996879	0.111473	934.543	
114	0.00126	0.2646	0.0870091	0.13419	0.347747	904.87	
127	0.00126	0.2646	0.0906687	0.149473	0.431326	894.361	
175	0.00126	0.2646	0.0921256	0.160805	0.513246	883.671	
176	0.00126	0.2646	0.0899311	0.146245	0.414248	896.179	
90	0.00126	0.2646	0.0862623	0.119512	0.221962	920.822	
96	0.00126	0.2646	0.086116	0.124168	0.266242	914.766	
112	0.00126	0.2646	0.0855578	0.126544	0.304561	909.89	
81	0.00126	0.2646	0.0841281	0.115698	0.225302	919.96	
88	0.00126	0.2646	0.0843347	0.116285	0.224432	920.071	
120	0.00126	0.2646	0.0847323	0.119564	0.257332	915.987	
146	0.00126	0.2646	0.0881935	0.136697	0.349373	904.393	
112	0.00126	0.2646	0.0883937	0.133288	0.310265	909.222	
121	0.00126	0.2646	0.0871605	0.131566	0.32747	906.993	
88	0.00126	0.2646	0.0863653	0.125209	0.272279	913.921	
109	0.00126	0.2646	0.0854325	0.125273	0.297767	910.59	
100	0.00126	0.2646	0.0855031	0.129401	0.32944	906.596	
24	0.00126	0.2646	0.0817744	0.0992368	0.111225	934.305	
91	0.00126	0.2646	0.0835252	0.111657	0.198819	923.781	
139	0.00126	0.2646	0.0876323	0.138779	0.374648	901.122	
70	0.00126	0.2646	0.0856687	0.119791	0.240428	918.146	
130	0.00126	0.2646	0.0887389	0.141061	0.383501	900.022	
175	0.00126	0.2646	0.088242	0.14321	0.412128	896.215	
19	0.00126	0.2646	0.0831331	0.100177	0.0959101	936.491	
125	0.00126	0.2646	0.0871088	0.137982	0.378072	900.435	
94	0.00126	0.2646	0.0828738	0.106974	0.163771	927.612	
57	0.00126	0.2646	0.0817646	0.100276	0.121672	932.996	
118	0.00126	0.2646	0.0855518	0.126231	0.296001	911.315	
87	0.00126	0.2646	0.0864792	0.128524	0.299966	910.544	
118	0.00126	0.2646	0.0855104	0.123749	0.277273	913.391	
65	0.00126	0.2646	0.083989	0.109969	0.172718	926.67	
108	0.00126	0.2646	0.0863114	0.127123	0.294878	911.165	
74	0.00126	0.2646	0.0846867	0.112299	0.177078	926.017	
124	0.00126	0.2646	0.0870102	0.135832	0.366125	902.226	
122	0.00126	0.2646	0.0864916	0.130863	0.324532	907.32	
70	0.00126	0.2646	0.0838807	0.113077	0.203653	922.516	
70	0.00126	0.2646	0.0828867	0.107385	0.174752	926.293	
155	0.00126	0.2646	0.0883323	0.146441	0.438561	892.941	
111	0.00126	0.2646	0.0865766	0.130403	0.319117	908.038	
32	0.00126	0.2646	0.0824796	0.102932	0.135193	931.357	
99	0.00126	0.2646	0.0840581	0.11779	0.244267	917.484	
52	0.00126	0.2646	0.0835439	0.110071	0.182922	925.258	
206	0.00126	0.2646	0.0909267	0.15397	0.465368	889.861	
138	0.00126	0.2646	0.0895257	0.149688	0.447694	892.085	
51	0.00126	0.2646	0.0832358	0.101704	0.115394	933.85	
130	0.00126	0.2646	0.0878685	0.13795	0.365704	902.082	
157	0.00126	0.2646	0.0875057	0.135595	0.350805	904.197	
49	0.00126	0.2646	0.0838569	0.104199	0.115582	933.928	
62	0.00126	0.2646	0.0845584	0.113593	0.193367	923.891	
78	0.00126	0.2646	0.0848532	0.124462	0.295787	910.927	
28	0.00126	0.2646	0.082278	0.100896	0.124124	932.82	
131	0.00126	0.2646	0.0883285	0.141459	0.392204	898.981	
202	0.00126	0.2646	0.0926959	0.166513	0.550955	879.026	
133	0.00126	0.2646	0.0888758	0.143381	0.406615	897.223	
73	0.00126	0.2646	0.0850546	0.11365	0.197882	923.407	
156	0.00126	0.2646	0.0906563	0.152414	0.45313	891.126	
212	0.00126	0.2646	0.0907344	0.156675	0.498134	885.723	
148	0.00126	0.2646	0.0861126	0.126038	0.294727	911.12	
