155	0.00126	0.2646	0.0861769	0.135506	0.345924	876.789	
60	0.00126	0.2646	0.0834266	0.117487	0.232591	891.312	
101	0.00126	0.2646	0.083114	0.118295	0.251651	888.754	
107	0.00126	0.2646	0.0864436	0.139053	0.37712	872.709	
91	0.00126	0.2646	0.0838673	0.117757	0.226966	892.094	
145	0.00126	0.2646	0.0845398	0.129729	0.322658	879.95	
18	0.00126	0.2646	0.0800961	0.0974472	0.0996315	908.376	
25	0.00126	0.2646	0.0801892	0.0985267	0.105652	907.783	
167	0.00126	0.2646	0.0851862	0.142122	0.435725	865.604	
64	0.00126	0.2646	0.0831714	0.114637	0.208987	894.618	
70	0.00126	0.2646	0.0820762	0.115155	0.236165	890.621	
118	0.00126	0.2646	0.084805	0.133215	0.350497	877.04	
82	0.00126	0.2646	0.0823285	0.114276	0.225806	892.038	
137	0.00126	0.2646	0.0843007	0.125526	0.293561	883.21	
128	0.00126	0.2646	0.0854115	0.135659	0.367268	874.073	
77	0.00126	0.2646	0.0826764	0.118231	0.254869	888.58	
85	0.00126	0.2646	0.0820333	0.115049	0.232875	891.371	
68	0.00126	0.2646	0.081346	0.112007	0.214971	893.796	
50	0.00126	0.2646	0.0801707	0.102368	0.139781	903.421	
18	0.00126	0.2646	0.0795851	0.0984699	0.120096	905.654	
78	0.00126	0.2646	0.0827654	0.115815	0.227106	891.92	
84	0.00126	0.2646	0.0832211	0.117436	0.230061	891.394	
100	0.00126	0.2646	0.0818596	0.111773	0.211914	893.71	
65	0.00126	0.2646	0.0828718	0.114141	0.198785	895.415	
32	0.00126	0.2646	0.0807227	0.0997344	0.109461	906.947	
76	0.00126	0.2646	0.0824243	0.114725	0.226672	892.235	
200	0.00126	0.2646	0.0872962	0.1503	0.467409	861.477	
115	0.00126	0.2646	0.0834425	0.122436	0.278601	885.78	
49	0.00126	0.2646	0.0808766	0.105511	0.166046	900.087	
162	0.00126	0.2646	0.0836958	0.128225	0.326516	879.366	
164	0.00126	0.2646	0.0871448	0.141576	0.39519	870.554	
157	0.00126	0.2646	0.0876632	0.142323	0.392041	870.858	
101	0.00126	0.2646	0.0856794	0.128538	0.297773	884.025	
190	0.00126	0.2646	0.0866471	0.1429	0.421047	866.91	
130	0.00126	0.2646	0.0845061	0.128534	0.322711	879.868	
132	0.00126	0.2646	0.0833575	0.118946	0.245933	889.817	
120	0.00126	0.2646	0.0842525	0.125221	0.290725	884.075	
150	0.00126	0.2646	0.085723	0.140364	0.402986	869.83	
33	0.00126	0.2646	0.0805186	0.100063	0.12355	905.529	
114	0.00126	0.2646	0.0847756	0.131115	0.337076	878.432	
127	0.00126	0.2646	0.0874047	0.141621	0.39383	871.147	
175	0.00126	0.2646	0.0881874	0.145803	0.420744	867.287	
176	0.00126	0.2646	0.088971	0.154846	0.490226	858.251	
90	0.00126	0.2646	0.0842179	0.120408	0.245212	890.141	
96	0.00126	0.2646	0.0829945	0.116038	0.222662	892.669	
112	0.00126	0.2646	0.0837092	0.127683	0.327092	879.36	
81	0.00126	0.2646	0.0826728	0.116735	0.237822	890.852	
88	0.00126	0.2646	0.0832182	0.119575	0.252254	889.003	
120	0.00126	0.2646	0.0832531	0.122084	0.287084	884.56	
146	0.00126	0.2646	0.085975	0.13489	0.349747	876.571	
112	0.00126	0.2646	0.0859242	0.130669	0.306927	881.924	
121	0.00126	0.2646	0.0854499	0.134601	0.363993	874.502	
88	0.00126	0.2646	0.0834198	0.117557	0.22766	891.875	
109	0.00126	0.2646	0.0825803	0.118874	0.264333	887.097	
100	0.00126	0.2646	0.0828351	0.124086	0.303964	882.157	
24	0.00126	0.2646	0.0798461	0.0981401	0.110718	906.932	
91	0.00126	0.2646	0.0823923	0.117002	0.24766	890.038	
139	0.00126	0.2646	0.0860627	0.140011	0.391608	871.24	
70	0.00126	0.2646	0.0828622	0.112211	0.194483	896.52	
130	0.00126	0.2646	0.0859457	0.136458	0.368199	874.176	
175	0.00126	0.2646	0.0858365	0.13978	0.400787	869.621	
19	0.00126	0.2646	0.0812608	0.101453	0.115924	906.327	
125	0.00126	0.2646	0.0841828	0.130685	0.341516	877.222	
94	0.00126	0.2646	0.0817625	0.112358	0.209138	894.227	
57	0.00126	0.2646	0.0802815	0.103903	0.160121	900.552	
118	0.00126	0.2646	0.0826127	0.119177	0.258959	888.35	
87	0.00126	0.2646	0.083776	0.124407	0.287684	884.491	
118	0.00126	0.2646	0.0838812	0.126656	0.310943	881.476	
65	0.00126	0.2646	0.0822229	0.11198	0.202416	895.395	
108	0.00126	0.2646	0.084199	0.126741	0.306283	882.082	
74	0.00126	0.2646	0.0825084	0.111155	0.181502	897.82	
124	0.00126	0.2646	0.0837588	0.127404	0.324054	879.65	
122	0.00126	0.2646	0.084171	0.129163	0.327508	879.129	
70	0.00126	0.2646	0.0824417	0.11623	0.234779	890.923	
70	0.00126	0.2646	0.0807319	0.10462	0.162623	900.287	
155	0.00126	0.2646	0.0857038	0.142389	0.425476	866.716	
111	0.00126	0.2646	0.0836479	0.124347	0.290889	884.02	
32	0.00126	0.2646	0.0799395	0.0992788	0.120591	905.782	
99	0.00126	0.2646	0.0813409	0.111663	0.211835	894.092	
52	0.00126	0.2646	0.0817314	0.110408	0.192123	896.585	
206	0.00126	0.2646	0.0882199	0.149747	0.449935	863.515	
138	0.00126	0.2646	0.0856364	0.136311	0.370573	873.842	
51	0.00126	0.2646	0.0810803	0.102815	0.137968	904.339	
130	0.00126	0.2646	0.0843601	0.125483	0.28801	884.156	
157	0.00126	0.2646	0.0856401	0.136595	0.369073	873.945	
49	0.00126	0.2646	0.0815974	0.104038	0.132238	904.807	
62	0.00126	0.2646	0.0818134	0.10922	0.174938	898.736	
78	0.00126	0.2646	0.0815118	0.115484	0.247845	889.519	
28	0.00126	0.2646	0.0800217	0.10031	0.134565	904.023	
131	0.00126	0.2646	0.085689	0.136699	0.371609	873.769	
202	0.00126	0.2646	0.0900735	0.162571	0.539714	852.518	
133	0.00126	0.2646	0.0864636	0.139939	0.396662	870.477	
73	0.00126	0.2646	0.0833748	0.115845	0.22345	892.483	
156	0.00126	0.2646	0.0877507	0.146108	0.426657	866.432	
212	0.00126	0.2646	0.0891198	0.159664	0.53264	852.911	
148	0.00126	0.2646	0.0839329	0.124461	0.297663	883.035	
61	0.00126	0.2646	0.0823655	0.114139	0.222288	892.721	
127	0.00126	0.2646	0.08431	0.134286	0.374407	873.424	
50	0.00126	0.2646	0.0810043	0.103658	0.145462	902.842	
120	0.00126	0.2646	0.0858081	0.135732	0.365848	874.499	
142	0.00126	0.2646	0.086613	0.143486	0.423152	867.05	
72	0.00126	0.2646	0.082613	0.112362	0.203051	895.074	
86	0.00126	0.2646	0.0849713	0.128526	0.308235	881.637	
